"date","sp500","copper_future","copper_spot","oil_future","vix","us10y"
1983-10-28,163.37,NA,NA,NA,NA,11.61
1983-10-31,163.55,NA,NA,NA,NA,11.717
1983-11-01,163.64,NA,NA,NA,NA,11.663
1983-11-02,164.84,NA,NA,NA,NA,11.663
1983-11-03,163.45,NA,NA,NA,NA,11.717
1983-11-04,162.44,NA,NA,NA,NA,11.804
1983-11-07,161.91,NA,NA,NA,NA,11.804
1983-11-08,161.76,NA,NA,NA,NA,NA
1983-11-09,163.97,NA,NA,NA,NA,11.817
1983-11-10,164.41,NA,NA,NA,NA,11.602
1983-11-11,166.29,NA,NA,NA,NA,NA
1983-11-14,166.58,NA,NA,NA,NA,11.677
1983-11-15,165.36,NA,NA,NA,NA,11.645
1983-11-16,166.08,NA,NA,NA,NA,11.666
1983-11-17,166.13,NA,NA,NA,NA,11.698
1983-11-18,165.09,NA,NA,NA,NA,11.655
1983-11-21,166.05,NA,NA,NA,NA,11.601
1983-11-22,166.84,NA,NA,NA,NA,11.547
1983-11-23,166.96,NA,NA,NA,NA,11.558
1983-11-25,167.18,NA,NA,NA,NA,11.52
1983-11-28,166.54,NA,NA,NA,NA,11.589
1983-11-29,167.91,NA,NA,NA,NA,11.557
1983-11-30,166.4,NA,NA,NA,NA,11.589
1983-12-01,166.49,NA,NA,NA,NA,11.61
1983-12-02,165.44,NA,NA,NA,NA,11.739
1983-12-05,165.77,NA,NA,NA,NA,11.733
1983-12-06,165.47,NA,NA,NA,NA,11.749
1983-12-07,165.91,NA,NA,NA,NA,11.76
1983-12-08,165.2,NA,NA,NA,NA,11.847
1983-12-09,165.09,NA,NA,NA,NA,11.825
1983-12-12,165.62,NA,NA,NA,NA,11.863
1983-12-13,164.93,NA,NA,NA,NA,11.912
1983-12-14,163.33,NA,NA,NA,NA,11.967
1983-12-15,161.67,NA,NA,NA,NA,11.89
1983-12-16,162.39,NA,NA,NA,NA,11.857
1983-12-19,162.32,NA,NA,NA,NA,11.802
1983-12-20,162,NA,NA,NA,NA,11.873
1983-12-21,163.56,NA,NA,NA,NA,11.785
1983-12-22,163.27,NA,NA,NA,NA,11.742
1983-12-23,163.22,NA,NA,NA,NA,11.769
1983-12-27,164.76,NA,NA,NA,NA,11.725
1983-12-28,165.34,NA,NA,NA,NA,11.758
1983-12-29,164.86,NA,NA,NA,NA,11.758
1983-12-30,164.93,NA,NA,NA,NA,11.801
1984-01-03,164.04,NA,NA,NA,NA,11.823
1984-01-04,166.78,NA,NA,NA,NA,11.746
1984-01-05,168.81,NA,NA,NA,NA,11.757
1984-01-06,169.28,NA,NA,NA,NA,11.757
1984-01-09,168.9,NA,NA,NA,NA,11.724
1984-01-10,167.95,NA,NA,NA,NA,11.713
1984-01-11,167.79,NA,NA,NA,NA,11.729
1984-01-12,167.75,NA,NA,NA,NA,11.735
1984-01-13,167.02,NA,NA,NA,NA,11.551
1984-01-16,167.18,NA,NA,NA,NA,11.519
1984-01-17,167.83,NA,NA,NA,NA,11.551
1984-01-18,167.55,NA,NA,NA,NA,11.594
1984-01-19,167.04,NA,NA,NA,NA,11.551
1984-01-20,166.21,NA,NA,NA,NA,11.615
1984-01-23,164.87,NA,NA,NA,NA,11.583
1984-01-24,165.94,NA,NA,NA,NA,11.61
1984-01-25,164.84,NA,NA,NA,NA,11.626
1984-01-26,164.24,NA,NA,NA,NA,11.593
1984-01-27,163.94,NA,NA,NA,NA,11.593
1984-01-30,162.87,NA,NA,NA,NA,11.626
1984-01-31,163.41,NA,NA,NA,NA,11.642
1984-02-01,162.74,NA,NA,NA,NA,11.604
1984-02-02,163.36,NA,NA,NA,NA,11.593
1984-02-03,160.91,NA,NA,NA,NA,11.615
1984-02-06,158.08,NA,NA,NA,NA,11.658
1984-02-07,158.74,NA,NA,NA,NA,11.685
1984-02-08,155.85,NA,NA,NA,NA,11.707
1984-02-09,155.42,NA,NA,NA,NA,11.712
1984-02-10,156.3,NA,NA,NA,NA,11.799
1984-02-13,154.95,NA,NA,NA,NA,NA
1984-02-14,156.61,NA,NA,NA,NA,11.799
1984-02-15,156.25,NA,NA,NA,NA,11.794
1984-02-16,156.13,NA,NA,NA,NA,11.843
1984-02-17,155.74,NA,NA,NA,NA,11.888
1984-02-21,154.64,NA,NA,NA,NA,11.877
1984-02-22,154.31,NA,NA,NA,NA,11.943
1984-02-23,154.29,NA,NA,NA,NA,11.993
1984-02-24,157.51,NA,NA,NA,NA,11.96
1984-02-27,159.3,NA,NA,NA,NA,12.033
1984-02-28,156.82,NA,NA,NA,NA,12.066
1984-02-29,157.06,NA,NA,NA,NA,12.055
1984-03-01,158.19,NA,NA,NA,NA,11.988
1984-03-02,159.24,NA,NA,NA,NA,11.944
1984-03-05,157.89,NA,NA,NA,NA,12.056
1984-03-06,156.25,NA,NA,NA,NA,12.078
1984-03-07,154.57,NA,NA,NA,NA,12.208
1984-03-08,155.19,NA,NA,NA,NA,12.254
1984-03-09,154.35,NA,NA,NA,NA,12.237
1984-03-12,156.34,NA,NA,NA,NA,12.215
1984-03-13,156.78,NA,NA,NA,NA,12.283
1984-03-14,156.77,NA,NA,NA,NA,12.289
1984-03-15,157.41,NA,NA,NA,NA,12.158
1984-03-16,159.27,NA,NA,NA,NA,12.312
1984-03-19,157.78,NA,NA,NA,NA,12.422
1984-03-20,158.86,NA,NA,NA,NA,12.434
1984-03-21,158.66,NA,NA,NA,NA,12.498
1984-03-22,156.69,NA,NA,NA,NA,12.429
1984-03-23,156.86,NA,NA,NA,NA,12.446
1984-03-26,156.67,NA,NA,NA,NA,12.395
1984-03-27,157.3,NA,NA,NA,NA,12.435
1984-03-28,159.88,NA,NA,NA,NA,12.366
1984-03-29,159.52,NA,NA,NA,NA,12.471
1984-03-30,159.18,NA,NA,NA,NA,12.471
1984-04-02,157.98,NA,NA,NA,NA,12.536
1984-04-03,157.66,NA,NA,NA,NA,12.636
1984-04-04,157.54,NA,NA,NA,NA,12.624
1984-04-05,155.04,NA,NA,NA,NA,12.583
1984-04-06,155.48,NA,NA,NA,NA,12.507
1984-04-09,155.45,NA,NA,NA,NA,12.444
1984-04-10,155.87,NA,NA,NA,NA,12.485
1984-04-11,155,NA,NA,NA,NA,12.45
1984-04-12,157.73,NA,NA,NA,NA,12.334
1984-04-13,157.31,NA,NA,NA,NA,12.556
1984-04-16,158.32,NA,NA,NA,NA,12.569
1984-04-17,158.97,NA,NA,NA,NA,12.528
1984-04-18,157.9,NA,NA,NA,NA,12.675
1984-04-19,158.02,NA,NA,NA,NA,12.711
1984-04-23,156.8,NA,NA,NA,NA,12.784
1984-04-24,158.07,NA,NA,NA,NA,12.725
1984-04-25,158.65,NA,NA,NA,NA,12.648
1984-04-26,160.3,NA,NA,NA,NA,12.69
1984-04-27,159.89,NA,NA,NA,NA,12.75
1984-04-30,160.05,NA,NA,NA,NA,12.798
1984-05-01,161.68,NA,NA,NA,NA,12.823
1984-05-02,161.9,NA,NA,NA,NA,12.835
1984-05-03,161.2,NA,NA,NA,NA,12.86
1984-05-04,159.11,NA,NA,NA,NA,13.024
1984-05-07,159.47,NA,NA,NA,NA,13.13
1984-05-08,160.52,NA,NA,NA,NA,13.05
1984-05-09,160.11,NA,NA,NA,NA,13.127
1984-05-10,160,NA,NA,NA,NA,13.369
1984-05-11,158.49,NA,NA,NA,NA,13.392
1984-05-14,157.5,NA,NA,NA,NA,13.58
1984-05-15,158,NA,NA,NA,NA,13.427
1984-05-16,157.99,NA,NA,NA,NA,13.392
1984-05-17,156.57,NA,NA,NA,NA,13.591
1984-05-18,155.78,NA,NA,NA,NA,13.426
1984-05-21,154.73,NA,NA,NA,NA,13.432
1984-05-22,153.88,NA,NA,NA,NA,13.449
1984-05-23,153.15,NA,NA,NA,NA,13.567
1984-05-24,151.23,NA,NA,NA,NA,13.709
1984-05-25,151.62,NA,NA,NA,NA,13.697
1984-05-29,150.29,NA,NA,NA,NA,13.865
1984-05-30,150.35,NA,NA,NA,NA,13.95
1984-05-31,150.55,NA,NA,NA,NA,13.804
1984-06-01,153.24,NA,NA,NA,NA,13.613
1984-06-04,154.34,NA,NA,NA,NA,13.331
1984-06-05,153.65,NA,NA,NA,NA,13.354
1984-06-06,155.01,NA,NA,NA,NA,13.506
1984-06-07,154.92,NA,NA,NA,NA,13.47
1984-06-08,155.17,NA,NA,NA,NA,13.4
1984-06-11,153.06,NA,NA,NA,NA,13.535
1984-06-12,152.19,NA,NA,NA,NA,13.505
1984-06-13,152.13,NA,NA,NA,NA,13.411
1984-06-14,150.39,NA,NA,NA,NA,13.271
1984-06-15,149.03,NA,NA,NA,NA,13.185
1984-06-18,151.73,NA,NA,NA,NA,13.213
1984-06-19,152.61,NA,NA,NA,NA,13.375
1984-06-20,154.84,NA,NA,NA,NA,13.599
1984-06-21,154.51,NA,NA,NA,NA,13.695
1984-06-22,154.46,NA,NA,NA,NA,13.623
1984-06-25,153.97,NA,NA,NA,NA,13.742
1984-06-26,152.71,NA,NA,NA,NA,13.718
1984-06-27,151.64,NA,NA,NA,NA,13.73
1984-06-28,152.84,NA,NA,NA,NA,13.778
1984-06-29,153.18,NA,NA,NA,NA,13.839
1984-07-02,153.2,NA,NA,NA,NA,13.815
1984-07-03,153.7,NA,NA,NA,NA,13.706
1984-07-05,152.76,NA,NA,NA,NA,13.742
1984-07-06,152.24,NA,NA,NA,NA,13.658
1984-07-09,153.36,NA,NA,NA,NA,13.386
1984-07-10,152.89,NA,NA,NA,NA,13.515
1984-07-11,150.56,NA,NA,NA,NA,13.486
1984-07-12,150.03,NA,NA,NA,NA,13.374
1984-07-13,150.88,NA,NA,NA,NA,13.205
1984-07-16,151.6,NA,NA,NA,NA,13.339
1984-07-17,152.38,NA,NA,NA,NA,13.309
1984-07-18,151.4,NA,NA,NA,NA,13.234
1984-07-19,150.37,NA,NA,NA,NA,13.245
1984-07-20,149.55,NA,NA,NA,NA,13.327
1984-07-23,148.95,NA,NA,NA,NA,13.303
1984-07-24,147.82,NA,NA,NA,NA,13.28
1984-07-25,148.83,NA,NA,NA,NA,13.061
1984-07-26,150.08,NA,NA,NA,NA,12.822
1984-07-27,151.19,NA,NA,NA,NA,12.912
1984-07-30,150.19,NA,NA,NA,NA,13.02
1984-07-31,150.66,NA,NA,NA,NA,12.867
1984-08-01,154.08,NA,NA,NA,NA,12.856
1984-08-02,157.99,NA,NA,NA,NA,12.632
1984-08-03,162.35,NA,NA,NA,NA,12.555
1984-08-06,162.6,NA,NA,NA,NA,12.71
1984-08-07,162.71,NA,NA,NA,NA,12.665
1984-08-08,161.75,NA,NA,NA,NA,12.627
1984-08-09,165.54,NA,NA,NA,NA,12.505
1984-08-10,165.42,NA,NA,NA,NA,12.661
1984-08-13,165.43,NA,NA,NA,NA,12.717
1984-08-14,164.42,NA,NA,NA,NA,12.649
1984-08-15,162.8,NA,NA,NA,NA,12.807
1984-08-16,163.77,NA,NA,NA,NA,12.672
1984-08-17,164.14,NA,NA,NA,NA,12.671
1984-08-20,164.94,NA,NA,NA,NA,12.66
1984-08-21,167.83,NA,NA,NA,NA,12.57
1984-08-22,167.06,NA,NA,NA,NA,12.637
1984-08-23,167.12,NA,NA,NA,NA,12.659
1984-08-24,167.51,NA,NA,NA,NA,12.681
1984-08-27,166.44,NA,NA,NA,NA,12.805
1984-08-28,167.4,NA,NA,NA,NA,12.771
1984-08-29,167.1,NA,NA,NA,NA,12.816
1984-08-30,166.6,NA,NA,NA,NA,12.85
1984-08-31,166.68,NA,NA,NA,NA,12.771
1984-09-04,164.88,NA,NA,NA,NA,12.941
1984-09-05,164.29,NA,NA,NA,NA,12.895
1984-09-06,165.65,NA,NA,NA,NA,12.781
1984-09-07,164.37,NA,NA,NA,NA,12.713
1984-09-10,164.26,NA,NA,NA,NA,12.572
1984-09-11,164.45,NA,NA,NA,NA,12.544
1984-09-12,164.68,NA,NA,NA,NA,12.467
1984-09-13,167.94,NA,NA,NA,NA,12.258
1984-09-14,168.78,NA,NA,NA,NA,12.356
1984-09-17,168.87,NA,NA,NA,NA,12.367
1984-09-18,167.65,NA,NA,NA,NA,12.339
1984-09-19,166.94,NA,NA,NA,NA,12.235
1984-09-20,167.47,NA,NA,NA,NA,12.311
1984-09-21,165.67,NA,NA,NA,NA,12.443
1984-09-24,165.28,NA,NA,NA,NA,12.543
1984-09-25,165.62,NA,NA,NA,NA,12.532
1984-09-26,166.28,NA,NA,NA,NA,12.398
1984-09-27,166.96,NA,NA,NA,NA,12.31
1984-09-28,166.1,NA,NA,NA,NA,12.431
1984-10-01,164.62,NA,NA,NA,NA,12.525
1984-10-02,163.59,NA,NA,NA,NA,12.481
1984-10-03,162.44,NA,NA,NA,NA,12.575
1984-10-04,162.92,NA,NA,NA,NA,12.453
1984-10-05,162.68,NA,NA,NA,NA,12.353
1984-10-08,162.13,NA,NA,NA,NA,NA
1984-10-09,161.67,NA,NA,NA,NA,12.309
1984-10-10,162.11,NA,NA,NA,NA,12.33
1984-10-11,162.78,NA,NA,NA,NA,12.33
1984-10-12,164.18,NA,NA,NA,NA,12.275
1984-10-15,165.77,NA,NA,NA,NA,12.308
1984-10-16,164.78,NA,NA,NA,NA,12.308
1984-10-17,164.14,NA,NA,NA,NA,12.209
1984-10-18,168.1,NA,NA,NA,NA,12.025
1984-10-19,167.96,NA,NA,NA,NA,11.907
1984-10-22,167.36,NA,NA,NA,NA,11.843
1984-10-23,167.09,NA,NA,NA,NA,11.727
1984-10-24,167.2,NA,NA,NA,NA,11.716
1984-10-25,166.31,NA,NA,NA,NA,11.928
1984-10-26,165.29,NA,NA,NA,NA,11.938
1984-10-29,164.78,NA,NA,NA,NA,11.895
1984-10-30,166.84,NA,NA,NA,NA,11.715
1984-10-31,166.09,NA,NA,NA,NA,11.741
1984-11-01,167.49,NA,NA,NA,NA,11.61
1984-11-02,167.42,NA,NA,NA,NA,11.631
1984-11-05,168.58,NA,NA,NA,NA,11.558
1984-11-06,170.41,NA,NA,NA,NA,NA
1984-11-07,169.17,NA,NA,NA,NA,11.67
1984-11-08,168.68,NA,NA,NA,NA,11.778
1984-11-09,167.6,NA,NA,NA,NA,11.713
1984-11-12,167.36,NA,NA,NA,NA,NA
1984-11-13,165.97,NA,NA,NA,NA,11.756
1984-11-14,165.99,NA,NA,NA,NA,11.854
1984-11-15,165.89,NA,NA,NA,NA,11.702
1984-11-16,164.1,NA,NA,NA,NA,11.681
1984-11-19,163.1,NA,NA,NA,NA,11.594
1984-11-20,164.18,NA,NA,NA,NA,11.509
1984-11-21,164.52,NA,NA,NA,NA,11.319
1984-11-23,166.92,NA,NA,NA,NA,11.235
1984-11-26,165.55,NA,NA,NA,NA,11.244
1984-11-27,166.29,NA,NA,NA,NA,11.265
1984-11-28,165.02,NA,NA,NA,NA,11.307
1984-11-29,163.91,NA,NA,NA,NA,11.475
1984-11-30,163.58,NA,NA,NA,NA,11.528
1984-12-03,162.82,NA,NA,NA,NA,11.528
1984-12-04,163.38,NA,NA,NA,NA,11.485
1984-12-05,162.1,NA,NA,NA,NA,11.528
1984-12-06,162.76,NA,NA,NA,NA,11.538
1984-12-07,162.26,NA,NA,NA,NA,11.656
1984-12-10,162.83,NA,NA,NA,NA,11.602
1984-12-11,163.07,NA,NA,NA,NA,11.559
1984-12-12,162.63,NA,NA,NA,NA,11.484
1984-12-13,161.81,NA,NA,NA,NA,11.623
1984-12-14,162.69,NA,NA,NA,NA,11.591
1984-12-17,163.61,NA,NA,NA,NA,11.441
1984-12-18,168.11,NA,NA,NA,NA,11.314
1984-12-19,167.16,NA,NA,NA,NA,11.356
1984-12-20,166.38,NA,NA,NA,NA,11.314
1984-12-21,165.51,NA,NA,NA,NA,11.303
1984-12-24,166.76,NA,NA,NA,NA,11.292
1984-12-26,166.47,NA,NA,NA,NA,11.44
1984-12-27,165.75,NA,NA,NA,NA,11.456
1984-12-28,166.26,NA,NA,NA,NA,11.45
1984-12-31,167.24,NA,NA,NA,NA,11.514
1985-01-02,165.37,NA,NA,NA,NA,11.741
1985-01-03,164.57,NA,NA,NA,NA,11.6
1985-01-04,163.68,NA,NA,NA,NA,11.6
1985-01-07,164.24,NA,NA,NA,NA,11.503
1985-01-08,163.99,NA,NA,NA,NA,11.428
1985-01-09,165.18,NA,NA,NA,NA,11.46
1985-01-10,168.31,NA,NA,NA,NA,11.503
1985-01-11,167.91,NA,NA,NA,NA,11.567
1985-01-14,170.51,NA,NA,NA,NA,11.567
1985-01-15,170.81,NA,NA,NA,NA,11.459
1985-01-16,171.19,NA,NA,NA,NA,NA
1985-01-17,170.73,NA,NA,NA,NA,11.363
1985-01-18,171.32,NA,NA,NA,NA,11.406
1985-01-21,175.23,NA,NA,NA,NA,NA
1985-01-22,175.48,NA,NA,NA,NA,11.226
1985-01-23,177.3,NA,NA,NA,NA,11.189
1985-01-24,176.71,NA,NA,NA,NA,11.064
1985-01-25,177.35,NA,NA,NA,NA,11.074
1985-01-28,177.4,NA,NA,NA,NA,11.1
1985-01-29,179.18,NA,NA,NA,NA,11.001
1985-01-30,179.39,NA,NA,NA,NA,11.089
1985-01-31,179.63,NA,NA,NA,NA,11.173
1985-02-01,178.63,NA,NA,NA,NA,11.32
1985-02-04,180.35,NA,NA,NA,NA,11.309
1985-02-05,180.61,NA,NA,NA,NA,11.298
1985-02-06,180.43,NA,NA,NA,NA,11.337
1985-02-07,181.82,NA,NA,NA,NA,11.433
1985-02-08,182.19,NA,NA,NA,NA,11.358
1985-02-11,180.51,NA,NA,NA,NA,11.39
1985-02-12,180.56,NA,NA,NA,NA,NA
1985-02-13,183.35,NA,NA,NA,NA,11.347
1985-02-14,182.41,NA,NA,NA,NA,11.263
1985-02-15,181.6,NA,NA,NA,NA,11.347
1985-02-19,181.33,NA,NA,NA,NA,11.4
1985-02-20,181.18,NA,NA,NA,NA,11.573
1985-02-21,180.19,NA,NA,NA,NA,NA
1985-02-22,179.36,NA,NA,NA,NA,NA
1985-02-25,179.23,NA,NA,NA,NA,NA
1985-02-26,181.17,NA,NA,NA,NA,NA
1985-02-27,180.71,NA,NA,NA,NA,NA
1985-02-28,181.18,NA,NA,NA,NA,11.891
1985-03-01,183.23,NA,NA,NA,NA,NA
1985-03-04,182.06,NA,NA,NA,NA,NA
1985-03-05,182.23,NA,NA,NA,NA,11.813
1985-03-06,180.65,NA,NA,NA,NA,11.902
1985-03-07,179.51,NA,NA,NA,NA,11.914
1985-03-08,179.1,NA,NA,NA,NA,11.73
1985-03-11,178.79,NA,NA,NA,NA,11.73
1985-03-12,179.66,NA,NA,NA,NA,11.703
1985-03-13,178.19,NA,NA,NA,NA,11.891
1985-03-14,177.84,NA,NA,NA,NA,11.936
1985-03-15,176.53,NA,NA,NA,NA,NA
1985-03-18,176.88,NA,NA,NA,NA,11.97
1985-03-19,179.54,NA,NA,NA,NA,11.913
1985-03-20,179.08,NA,NA,NA,NA,11.858
1985-03-21,179.35,NA,NA,NA,NA,11.757
1985-03-22,179.04,NA,NA,NA,NA,11.891
1985-03-25,177.97,NA,NA,NA,NA,11.813
1985-03-26,178.43,NA,NA,NA,NA,11.791
1985-03-27,179.54,NA,NA,NA,NA,11.857
1985-03-28,179.54,NA,NA,NA,NA,11.68
1985-03-29,180.66,NA,NA,NA,NA,11.647
1985-04-01,181.27,NA,NA,NA,NA,11.625
1985-04-02,180.53,NA,NA,NA,NA,11.68
1985-04-03,179.11,NA,NA,NA,NA,11.702
1985-04-04,179.03,NA,NA,NA,NA,11.68
1985-04-08,178.03,NA,NA,NA,NA,11.735
1985-04-09,178.21,NA,NA,NA,NA,11.559
1985-04-10,179.42,NA,NA,NA,NA,11.57
1985-04-11,180.19,NA,NA,NA,NA,11.396
1985-04-12,180.54,NA,NA,NA,NA,11.386
1985-04-15,180.92,NA,NA,NA,NA,11.332
1985-04-16,181.2,NA,NA,NA,NA,11.214
1985-04-17,181.68,NA,NA,NA,NA,11.267
1985-04-18,180.84,NA,NA,NA,NA,11.129
1985-04-19,181.11,NA,NA,NA,NA,11.129
1985-04-22,180.7,NA,NA,NA,NA,11.098
1985-04-23,181.88,NA,NA,NA,NA,11.171
1985-04-24,182.26,NA,NA,NA,NA,11.257
1985-04-25,183.43,NA,NA,NA,NA,11.375
1985-04-26,182.18,NA,NA,NA,NA,11.321
1985-04-29,180.63,NA,NA,NA,NA,11.439
1985-04-30,179.83,NA,NA,NA,NA,11.385
1985-05-01,178.37,NA,NA,NA,NA,11.288
1985-05-02,179.01,NA,NA,NA,NA,11.224
1985-05-03,180.08,NA,NA,NA,NA,11.182
1985-05-06,179.99,NA,NA,NA,NA,11.139
1985-05-07,180.76,NA,NA,NA,NA,11.128
1985-05-08,180.62,NA,NA,NA,NA,11.263
1985-05-09,181.92,NA,NA,NA,NA,11.21
1985-05-10,184.28,NA,NA,NA,NA,11.032
1985-05-13,184.61,NA,NA,NA,NA,11.001
1985-05-14,183.87,NA,NA,NA,NA,10.826
1985-05-15,184.54,NA,NA,NA,NA,10.877
1985-05-16,185.66,NA,NA,NA,NA,10.795
1985-05-17,187.42,NA,NA,NA,NA,10.644
1985-05-20,189.72,NA,NA,NA,NA,10.543
1985-05-21,189.64,NA,NA,NA,NA,10.573
1985-05-22,188.56,NA,NA,NA,NA,10.653
1985-05-23,187.6,NA,NA,NA,NA,10.622
1985-05-24,188.29,NA,NA,NA,NA,10.562
1985-05-28,187.86,NA,NA,NA,NA,10.432
1985-05-29,187.68,NA,NA,NA,NA,10.402
1985-05-30,187.75,NA,NA,NA,NA,10.416
1985-05-31,189.55,NA,NA,NA,NA,10.264
1985-06-03,189.32,NA,NA,NA,NA,10.031
1985-06-04,190.04,NA,NA,NA,NA,9.945
1985-06-05,190.16,NA,NA,NA,NA,9.859
1985-06-06,191.06,NA,NA,NA,NA,9.916
1985-06-07,189.68,NA,NA,NA,NA,10.218
1985-06-10,189.51,NA,NA,NA,NA,10.068
1985-06-11,189.04,NA,NA,NA,NA,NA
1985-06-12,187.61,NA,NA,NA,NA,10.144
1985-06-13,185.33,NA,NA,NA,NA,10.125
1985-06-14,187.1,NA,NA,NA,NA,10.028
1985-06-17,186.53,NA,NA,NA,NA,9.941
1985-06-18,187.34,NA,NA,NA,NA,9.908
1985-06-19,186.63,NA,NA,NA,NA,10.027
1985-06-20,186.73,NA,NA,NA,NA,10.23
1985-06-21,189.61,NA,NA,NA,NA,10.328
1985-06-24,189.15,NA,NA,NA,NA,10.406
1985-06-25,189.74,NA,NA,NA,NA,10.515
1985-06-26,190.06,NA,NA,NA,NA,10.445
1985-06-27,191.23,NA,NA,NA,NA,10.386
1985-06-28,191.85,NA,NA,NA,NA,10.179
1985-07-01,192.43,NA,NA,NA,NA,10.188
1985-07-02,192.01,NA,NA,NA,NA,10.188
1985-07-03,191.45,NA,NA,NA,NA,10.188
1985-07-05,192.52,NA,NA,NA,NA,9.975
1985-07-08,191.93,NA,NA,NA,NA,10.003
1985-07-09,191.05,NA,NA,NA,NA,10.012
1985-07-10,192.37,NA,NA,NA,NA,10.079
1985-07-11,192.94,NA,NA,NA,NA,10.235
1985-07-12,193.29,NA,NA,NA,NA,10.245
1985-07-15,192.72,NA,NA,NA,NA,10.244
1985-07-16,194.72,NA,NA,NA,NA,10.088
1985-07-17,195.65,NA,NA,NA,NA,10.049
1985-07-18,194.38,NA,NA,NA,NA,10.332
1985-07-19,195.13,NA,NA,NA,NA,10.283
1985-07-22,194.35,NA,NA,NA,NA,10.421
1985-07-23,192.55,NA,NA,NA,NA,10.401
1985-07-24,191.58,NA,NA,NA,NA,10.481
1985-07-25,192.06,NA,NA,NA,NA,10.47
1985-07-26,192.4,NA,NA,NA,NA,10.606
1985-07-29,189.6,NA,NA,NA,NA,10.611
1985-07-30,189.93,NA,NA,NA,NA,10.621
1985-07-31,190.92,NA,NA,NA,NA,10.51
1985-08-01,192.11,NA,NA,NA,NA,10.51
1985-08-02,191.48,NA,NA,NA,NA,10.651
1985-08-05,190.62,NA,NA,NA,NA,10.57
1985-08-06,187.93,NA,NA,NA,NA,10.595
1985-08-07,187.68,NA,NA,NA,NA,10.533
1985-08-08,188.95,NA,NA,NA,NA,10.451
1985-08-09,188.32,NA,NA,NA,NA,10.359
1985-08-12,187.63,NA,NA,NA,NA,10.4
1985-08-13,187.3,NA,NA,NA,NA,10.431
1985-08-14,187.41,NA,NA,NA,NA,10.339
1985-08-15,187.26,NA,NA,NA,NA,10.441
1985-08-16,186.1,NA,NA,NA,NA,10.248
1985-08-19,186.38,NA,NA,NA,NA,10.228
1985-08-20,188.08,NA,NA,NA,NA,10.168
1985-08-21,189.16,NA,NA,NA,NA,10.108
1985-08-22,187.36,NA,NA,NA,NA,10.128
1985-08-23,187.17,NA,NA,NA,NA,10.162
1985-08-26,187.31,NA,NA,NA,NA,10.137
1985-08-27,188.1,NA,NA,NA,NA,10.087
1985-08-28,188.83,NA,NA,NA,NA,10.097
1985-08-29,188.93,NA,NA,NA,NA,10.117
1985-08-30,188.63,NA,NA,NA,NA,10.267
1985-09-03,187.91,NA,NA,NA,NA,10.206
1985-09-04,187.37,NA,NA,NA,NA,10.146
1985-09-05,187.27,NA,NA,NA,NA,10.246
1985-09-06,188.24,NA,NA,NA,NA,10.469
1985-09-09,188.25,NA,NA,NA,NA,10.448
1985-09-10,186.9,NA,NA,NA,NA,10.443
1985-09-11,185.03,NA,NA,NA,NA,10.479
1985-09-12,183.69,NA,NA,NA,NA,10.53
1985-09-13,182.91,NA,NA,NA,NA,10.361
1985-09-16,182.88,NA,NA,NA,NA,10.34
1985-09-17,181.36,NA,NA,NA,NA,10.366
1985-09-18,181.71,NA,NA,NA,NA,10.447
1985-09-19,183.39,NA,NA,NA,NA,10.366
1985-09-20,182.05,NA,NA,NA,NA,10.315
1985-09-23,184.3,NA,NA,NA,NA,10.355
1985-09-24,182.62,NA,NA,NA,NA,10.289
1985-09-25,180.66,NA,NA,NA,NA,10.213
1985-09-26,181.29,NA,NA,NA,NA,10.183
1985-09-27,181.3,NA,NA,NA,NA,10.253
1985-09-30,182.08,NA,NA,NA,NA,10.273
1985-10-01,185.07,NA,NA,NA,NA,10.253
1985-10-02,184.06,NA,NA,NA,NA,10.243
1985-10-03,184.36,NA,NA,NA,NA,10.303
1985-10-04,183.22,NA,NA,NA,NA,10.364
1985-10-07,181.87,NA,NA,NA,NA,10.395
1985-10-08,181.87,NA,NA,NA,NA,10.344
1985-10-09,182.52,NA,NA,NA,NA,10.343
1985-10-10,182.78,NA,NA,NA,NA,10.323
1985-10-11,184.28,NA,NA,NA,NA,10.323
1985-10-14,186.37,NA,NA,NA,NA,NA
1985-10-15,186.08,NA,NA,NA,NA,10.267
1985-10-16,187.98,NA,NA,NA,NA,10.252
1985-10-17,187.66,NA,NA,NA,NA,10.161
1985-10-18,187.04,NA,NA,NA,NA,10.171
1985-10-21,186.96,NA,NA,NA,NA,10.14
1985-10-22,188.04,NA,NA,NA,NA,10.09
1985-10-23,189.09,NA,NA,NA,NA,10.1
1985-10-24,188.5,NA,NA,NA,NA,10.11
1985-10-25,187.52,NA,NA,NA,NA,10.19
1985-10-28,187.76,NA,NA,NA,NA,10.251
1985-10-29,189.23,NA,NA,NA,NA,10.039
1985-10-30,190.07,NA,NA,NA,NA,9.97
1985-10-31,189.82,NA,NA,NA,NA,9.94
1985-11-01,191.53,NA,NA,NA,NA,9.94
1985-11-04,191.25,NA,NA,NA,NA,9.934
1985-11-05,192.37,NA,NA,NA,NA,9.89
1985-11-06,192.76,NA,NA,NA,NA,9.909
1985-11-07,192.62,NA,NA,NA,NA,9.87
1985-11-08,193.72,NA,NA,NA,NA,9.821
1985-11-11,197.28,NA,NA,NA,NA,NA
1985-11-12,198.08,NA,NA,NA,NA,9.722
1985-11-13,197.1,NA,NA,NA,NA,9.771
