"date","bonds"
2009-04-20,437.047
2009-04-21,434.888
2009-04-22,432.729
2009-04-23,434.13
2009-04-24,431.625
2009-04-27,434.469
2009-04-28,431.556
2009-04-29,428.301
2009-04-30,427.167
2009-05-01,425.557
2009-05-04,426.138
2009-05-05,426.171
2009-05-06,426.476
2009-05-07,422.125
2009-05-08,421.917
2009-05-11,425.887
2009-05-12,425.99
2009-05-13,428.386
2009-05-14,428.318
2009-05-15,427.814
2009-05-18,424.643
2009-05-19,423.678
2009-05-20,425.117
2009-05-21,419.674
2009-05-22,416.507
2009-05-25,416.543
2009-05-26,414.975
2009-05-27,407.993
2009-05-28,408.765
2009-05-29,416.093
2009-06-01,407.507
2009-06-02,410.083
2009-06-03,413.259
2009-06-04,407.615
2009-06-05,402.844
2009-06-08,401.879
2009-06-09,402.985
2009-06-10,400.416
2009-06-11,402.988
2009-06-12,405.573
2009-06-15,408.146
2009-06-16,409.52
2009-06-17,410.493
2009-06-18,404.178
2009-06-19,405.689
2009-06-22,409.134
2009-06-23,410.975
2009-06-24,409.476
2009-06-25,414.323
2009-06-26,415.899
2009-06-29,416.337
2009-06-30,415.373
2009-07-01,414.472
2009-07-02,416.381
2009-07-03,416.49
2009-07-06,416.124
2009-07-07,417.764
2009-07-08,423.814
2009-07-09,419.504
2009-07-10,423.693
2009-07-13,421.925
2009-07-14,418.484
2009-07-15,413.306
2009-07-16,414.681
2009-07-17,411.65
2009-07-20,413.958
2009-07-21,417.736
2009-07-22,415.099
2009-07-23,409.853
2009-07-24,411.301
2009-07-27,409.865
2009-07-28,410.706
2009-07-29,411.61
2009-07-30,412.446
2009-07-31,417.366
2009-08-03,412.659
2009-08-04,411.293
2009-08-05,408.523
2009-08-06,409.158
2009-08-07,405.657
2009-08-10,408.503
2009-08-11,411.011
2009-08-12,410.778
2009-08-13,414.693
2009-08-14,415.901
2009-08-17,418.276
2009-08-18,417.089
2009-08-19,419.325
2009-08-20,420.337
2009-08-21,416.258
2009-08-24,418.494
2009-08-25,420.022
2009-08-26,420.449
2009-08-27,419.65
2009-08-28,420.095
2009-08-31,421.945
2009-09-01,423.204
2009-09-02,425.312
2009-09-03,424.029
2009-09-04,420.927
2009-09-07,420.968
2009-09-08,419.293
2009-09-09,419.623
2009-09-10,424.024
2009-09-11,424.353
2009-09-14,421.644
2009-09-15,420.507
2009-09-16,419.886
2009-09-17,422.965
2009-09-18,420.317
2009-09-21,419.676
2009-09-22,421.06
2009-09-23,422.196
2009-09-24,423.497
2009-09-25,425.665
2009-09-28,427.111
2009-09-29,426.614
2009-09-30,426.303
2009-10-01,430.725
2009-10-02,429.483
2009-10-05,429.4
2009-10-06,428.365
2009-10-07,430.969
2009-10-08,428.405
2009-10-09,424.042
2009-10-12,424.103
2009-10-13,425.652
2009-10-14,423.005
2009-10-15,421.331
2009-10-16,423.292
2009-10-19,424.035
2009-10-20,425.832
2009-10-21,424.115
2009-10-22,423.102
2009-10-23,421.054
2009-10-26,418.738
2009-10-27,422.396
2009-10-28,423.697
2009-10-29,420.803
2009-10-30,424.831
2009-11-02,423.817
2009-11-03,422.101
2009-11-04,420.033
2009-11-05,420.177
2009-11-06,421.125
2009-11-09,421.641
2009-11-10,422.137
2009-11-11,422.963
2009-11-12,423.189
2009-11-13,424.014
2009-11-16,427.267
2009-11-17,427.477
2009-11-18,426.133
2009-11-19,426.173
2009-11-20,426.291
2009-11-23,426.264
2009-11-24,428.432
2009-11-25,429.727
2009-11-26,429.766
2009-11-27,432.523
2009-11-30,432.563
2009-12-01,429.282
2009-12-02,428.386
2009-12-03,426.063
2009-12-04,422.649
2009-12-07,424.413
2009-12-08,426.155
2009-12-09,424.428
2009-12-10,422.254
2009-12-11,420.671
2009-12-14,420.477
2009-12-15,419.26
2009-12-16,418.917
2009-12-17,423.106
2009-12-18,421.14
2009-12-21,416.391
2009-12-22,413.728
2009-12-23,413.853
2009-12-24,412.296
2009-12-25,412.415
2009-12-28,410.986
2009-12-29,412.536
2009-12-30,412.937
2009-12-31,411.466
2010-01-01,411.585
2010-01-04,412.114
2010-01-05,414.217
2010-01-06,412.022
2010-01-07,411.977
2010-01-08,411.989
2010-01-11,412.412
2010-01-12,416.069
2010-01-13,413.427
2010-01-14,415.254
2010-01-15,417.458
2010-01-18,417.497
2010-01-19,416.962
2010-01-20,418.598
2010-01-21,420.68
2010-01-22,420.309
2010-01-25,419.519
2010-01-26,419.75
2010-01-27,418.789
2010-01-28,419.36
2010-01-29,421.203
2010-02-01,419.008
2010-02-02,419.409
2010-02-03,417.384
2010-02-04,420.701
2010-02-05,422.054
2010-02-08,422.391
2010-02-09,419.622
2010-02-10,418.087
2010-02-11,417.339
2010-02-12,418.243
2010-02-15,418.222
2010-02-16,419.379
2010-02-17,416.939
2010-02-18,414.52
2010-02-19,415.635
2010-02-22,414.92
2010-02-23,418.832
2010-02-24,418.6
2010-02-25,420.788
2010-02-26,421.65
2010-03-01,421.776
2010-03-02,421.733
2010-03-03,421.397
2010-03-04,422.007
2010-03-05,419.483
2010-03-08,418.347
2010-03-09,418.788
2010-03-10,418.199
2010-03-11,417.947
2010-03-12,418.998
2010-03-15,419.271
2010-03-16,420.932
2010-03-17,421.374
2010-03-18,420.028
2010-03-19,419.754
2010-03-22,420.848
2010-03-23,419.922
2010-03-24,414.202
2010-03-25,413.55
2010-03-26,414.602
2010-03-29,413.992
2010-03-30,414.37
2010-03-31,415.442
2010-04-01,413.991
2010-04-02,414.117
2010-04-05,410.269
2010-04-06,411.446
2010-04-07,414.727
2010-04-08,413.549
2010-04-09,414.116
2010-04-12,415.462
2010-04-13,416.261
2010-04-14,414.894
2010-04-15,415.861
2010-04-16,418.3
2010-04-19,417.206
2010-04-20,417.227
2010-04-21,419.435
2010-04-22,418.215
2010-04-23,417.08
2010-04-26,417.29
2010-04-27,421.348
2010-04-28,418.761
2010-04-29,420.17
2010-04-30,422.673
2010-05-03,421.705
2010-05-04,424.965
2010-05-05,426.773
2010-05-06,431.988
2010-05-07,430.79
2010-05-10,427.13
2010-05-11,427.53
2010-05-12,426.099
2010-05-13,427.424
2010-05-14,430.438
2010-05-17,429.193
2010-05-18,434.183
2010-05-19,433.538
2010-05-20,439.086
2010-05-21,438.844
2010-05-24,439.741
2010-05-25,441.153
2010-05-26,440.123
2010-05-27,434.335
2010-05-28,436.685
2010-05-31,436.726
2010-06-01,437.623
2010-06-02,435.221
2010-06-03,434.126
2010-06-04,440.376
2010-06-07,442.259
2010-06-08,441.25
2010-06-09,441.376
2010-06-10,436.146
2010-06-11,439.417
2010-06-14,438.665
2010-06-15,436.949
2010-06-16,438.403
2010-06-17,441.187
2010-06-18,440.13
2010-06-21,439.357
2010-06-22,442.268
2010-06-23,444.087
2010-06-24,443.356
2010-06-25,444.421
2010-06-28,447.805
2010-06-29,450.502
2010-06-30,451.035
2010-07-01,450.712
2010-07-02,449.591
2010-07-05,449.631
2010-07-06,451.557
2010-07-07,449.563
2010-07-08,447.867
2010-07-09,447.047
2010-07-12,447.087
2010-07-13,444.792
2010-07-14,447.511
2010-07-15,449.609
2010-07-16,452.109
2010-07-19,450.95
2010-07-20,451.354
2010-07-21,453.859
2010-07-22,451.907
2010-07-23,449.736
2010-07-26,449.948
2010-07-27,447.931
2010-07-28,450.157
2010-07-29,450.198
2010-07-30,453.298
2010-08-02,451.196
2010-08-03,453.25
2010-08-04,451.791
2010-08-05,453.481
2010-08-06,456.839
2010-08-09,456.537
2010-08-10,458.827
2010-08-11,462.167
2010-08-12,460.886
2010-08-13,463.904
2010-08-16,468.363
2010-08-17,465.554
2010-08-18,465.587
2010-08-19,467.996
2010-08-20,466.511
2010-08-23,467.057
2010-08-24,471.771
2010-08-25,469.778
2010-08-26,472.07
2010-08-27,465.484
2010-08-30,470.082
2010-08-31,472.607
2010-09-01,468.471
2010-09-02,466.501
2010-09-03,463.55
2010-09-06,463.583
2010-09-07,467.831
2010-09-08,465.256
2010-09-09,461.236
2010-09-10,459.938
2010-09-13,461.834
2010-09-14,464.592
2010-09-15,463.041
2010-09-16,461.49
2010-09-17,462.405
2010-09-20,463.859
2010-09-21,469.016
2010-09-22,469.724
2010-09-23,469.967
2010-09-24,468.017
2010-09-27,471.264
2010-09-28,473.765
2010-09-29,472.215
2010-09-30,472.201
2010-10-01,472.021
2010-10-04,473.474
2010-10-05,473.762
2010-10-06,476.866
2010-10-07,477.364
2010-10-08,477.114
2010-10-11,477.403
2010-10-12,475.552
2010-10-13,475.724
2010-10-14,472.687
2010-10-15,470.483
2010-10-18,472.61
2010-10-19,474.085
2010-10-20,473.908
2010-10-21,471.266
2010-10-22,470.924
2010-10-25,470.631
2010-10-26,467.57
2010-10-27,464.51
2010-10-28,466.915
2010-10-29,469.248
2010-11-01,469.281
2010-11-02,469.387
2010-11-03,471.237
2010-11-04,476.198
2010-11-05,474.266
2010-11-08,473.528
2010-11-09,469.287
2010-11-10,472.123
2010-11-11,471.408
2010-11-12,465.786
2010-11-15,458.813
2010-11-16,463.577
2010-11-17,462.216
2010-11-18,461.517
2010-11-19,462.494
2010-11-22,465.39
2010-11-23,465.424
2010-11-24,461.317
2010-11-25,461.351
2010-11-26,463.08
2010-11-29,463.114
2010-11-30,465.956
2010-12-01,459.191
2010-12-02,457.895
2010-12-03,457.259
2010-12-06,460.323
2010-12-07,451.563
2010-12-08,448.715
2010-12-09,449.266
2010-12-10,446.561
2010-12-13,447.186
2010-12-14,440.643
2010-12-15,438.091
2010-12-16,440.046
2010-12-17,445.543
2010-12-20,444.912
2010-12-21,445.833
2010-12-22,445.128
2010-12-23,443.019
2010-12-24,441.865
2010-12-27,445.225
2010-12-28,440.308
2010-12-29,445.588
2010-12-30,444.514
2010-12-31,447.055
2011-01-03,445.833
2011-01-04,446.009
2011-01-05,441.012
2011-01-06,443.488
2011-01-07,447.067
2011-01-10,447.989
2011-01-11,446.544
2011-01-12,446.134
2011-01-13,448.24
2011-01-14,447.159
2011-01-17,448.45
2011-01-18,445.969
2011-01-19,447.187
2011-01-20,442.486
2011-01-21,444.29
2011-01-24,444.62
2011-01-25,447.983
2011-01-26,444.023
2011-01-27,445.61
2011-01-28,447.784
2011-01-31,445.969
2011-02-01,443.636
2011-02-02,441.895
2011-02-03,440.079
2011-02-04,436.188
2011-02-07,436.369
2011-02-08,433.592
2011-02-09,436.585
2011-02-10,434.548
2011-02-11,436.796
2011-02-14,437.94
2011-02-15,437.713
2011-02-16,437.551
2011-02-17,439.443
2011-02-18,438.89
2011-02-21,440.028
2011-02-22,443.63
2011-02-23,442.853
2011-02-24,444.675
2011-02-25,445.217
2011-02-28,445.739
2011-03-01,445.782
2011-03-02,443.979
2011-03-03,440.122
2011-03-04,443.196
2011-03-07,442.966
2011-03-08,441.23
2011-03-09,444.08
2011-03-10,446.928
2011-03-11,446.923
2011-03-14,448.814
2011-03-15,449.747
2011-03-16,453.828
2011-03-17,452.64
2011-03-18,451.745
2011-03-21,450.078
2011-03-22,449.711
2011-03-23,449.139
2011-03-24,447.13
2011-03-25,445.756
2011-03-28,445.663
2011-03-29,444.065
2011-03-30,445.477
2011-03-31,445.657
2011-04-01,445.925
2011-04-04,446.653
2011-04-05,444.575
2011-04-06,442.498
2011-04-07,442.199
2011-04-08,441.715
2011-04-11,441.826
2011-04-12,444.333
2011-04-13,445.677
2011-04-14,445.105
2011-04-15,447.905
2011-04-18,449.317
2011-04-19,449.976
2011-04-20,448.446
2011-04-21,448.558
2011-04-22,448.758
2011-04-25,449.965
2011-04-26,451.582
2011-04-27,449.915
2011-04-28,451.874
2011-04-29,452.69
2011-05-02,453.144
2011-05-03,454.213
2011-05-04,455.489
2011-05-05,457.517
2011-05-06,458.127
2011-05-09,458.718
2011-05-10,456.709
2011-05-11,458.258
2011-05-12,456.796
2011-05-13,458.364
2011-05-16,459.981
2011-05-17,461.12
2011-05-18,459.286
2011-05-19,459.18
2011-05-20,460.09
2011-05-23,460.922
2011-05-24,461.249
2011-05-25,461.071
2011-05-26,463.92
2011-05-27,463.749
2011-05-30,464.293
2011-05-31,464.476
2011-06-01,467.901
2011-06-02,465.346
2011-06-03,466.833
2011-06-06,466.583
2011-06-07,466.19
2011-06-08,468.175
2011-06-09,466.187
2011-06-10,467.363
2011-06-13,466.611
2011-06-14,462.476
2011-06-15,467.48
2011-06-16,469.965
2011-06-17,468.715
2011-06-20,468.034
2011-06-21,467.21
2011-06-22,467.035
2011-06-23,470.166
2011-06-24,471.938
2011-06-27,469.747
2011-06-28,465.108
2011-06-29,462.629
2011-06-30,460.798
2011-07-01,459.332
2011-07-04,459.37
2011-07-05,461.927
2011-07-06,463.477
2011-07-07,461.429
2011-07-08,466.728
2011-07-11,470.654
2011-07-12,470.978
2011-07-13,471.665
2011-07-14,469.619
2011-07-15,471.317
2011-07-18,471.14
2011-07-19,472.042
2011-07-20,470.355
2011-07-21,467.372
2011-07-22,469.288
2011-07-25,467.743
2011-07-26,469.869
2011-07-27,468.829
2011-07-28,469.947
2011-07-29,475.821
2011-08-01,478.451
2011-08-02,483.167
2011-08-03,484.213
2011-08-04,489.936
2011-08-05,486.024
2011-08-08,495.13
2011-08-09,501.645
2011-08-10,503.554
2011-08-11,497.045
2011-08-12,501.192
2011-08-15,498.974
2011-08-16,502.242
2011-08-17,504.325
2011-08-18,508.303
2011-08-19,508.865
2011-08-22,508.104
2011-08-23,506
2011-08-24,500.341
2011-08-25,502.187
2011-08-26,503.696
2011-08-29,500.012
2011-08-30,504.465
2011-08-31,502.677
2011-09-01,505.787
2011-09-02,512.589
2011-09-05,513.487
2011-09-06,513.437
2011-09-07,510.938
2011-09-08,513.178
2011-09-09,516.584
2011-09-12,515.744
2011-09-13,513.087
2011-09-14,512.247
2011-09-15,508.88
2011-09-16,509.599
2011-09-19,515.473
2011-09-20,515.426
2011-09-21,518.69
2011-09-22,525.987
2011-09-23,521.888
2011-09-26,517.493
2011-09-27,512.387
2011-09-28,513.127
2011-09-29,514.973
2011-09-30,516.482
2011-10-03,523.068
2011-10-04,523.176
2011-10-05,517.675
2011-10-06,513.991
2011-10-07,510.445
2011-10-10,505.898
2011-10-11,506.316
2011-10-12,503.343
2011-10-13,505.821
2011-10-14,503.381
2011-10-17,506.648
2011-10-18,506.914
2011-10-19,506.627
2011-10-20,505.787
2011-10-21,504.769
2011-10-24,503.455
2011-10-25,508.144
2011-10-26,504.855
2011-10-27,496.511
2011-10-28,500.469
2011-10-31,506.265
2011-11-01,514.115
2011-11-02,513.827
2011-11-03,511.17
2011-11-04,512.127
2011-11-07,514.446
2011-11-08,511.553
2011-11-09,516.321
2011-11-10,513.111
2011-11-11,511.382
2011-11-14,513.622
2011-11-15,513.019
2011-11-16,514.579
2011-11-17,517.751
2011-11-18,515.256
2011-11-21,517.542
2011-11-22,518.618
2011-11-23,521.629
2011-11-24,521.657
2011-11-25,517.792
2011-11-28,517.98
2011-11-29,516.316
2011-11-30,512.958
2011-12-01,510.89
2011-12-02,514.199
2011-12-05,513.824
2011-12-06,512.079
2011-12-07,515.493
2011-12-08,517.617
2011-12-09,513.913
2011-12-12,515.957
2011-12-13,518.323
2011-12-14,521.092
2011-12-15,520.556
2011-12-16,523.382
2011-12-19,525.183
2011-12-20,520.213
2011-12-21,518.226
2011-12-22,518.979
2011-12-23,515.356
2011-12-26,515.867
2011-12-27,516.459
2011-12-28,521.083
2011-12-29,521.756
2011-12-30,522.808
2012-01-02,522.755
2012-01-03,518.834
2012-01-04,517.33
2012-01-05,517.438
2012-01-06,518.974
2012-01-09,519.163
2012-01-10,518.547
2012-01-11,521.719
2012-01-12,520.377
2012-01-13,524.009
2012-01-16,523.795
2012-01-17,524.387
2012-01-18,522.239
2012-01-19,518.8
2012-01-20,516.305
2012-01-23,514.56
2012-01-24,514.749
2012-01-25,517.276
2012-01-26,520.852
2012-01-27,522.468
2012-01-30,525.237
2012-01-31,526.958
2012-02-01,524.971
2012-02-02,525.886
2012-02-03,520.327
2012-02-06,522.532
2012-02-07,519.578
2012-02-08,519.203
2012-02-09,517.699
2012-02-10,521.412
2012-02-13,520.312
2012-02-14,523.403
2012-02-15,522.786
2012-02-16,520.05
2012-02-17,519.404
2012-02-20,518.051
2012-02-21,517.673
2012-02-22,519.571
2012-02-23,520.574
2012-02-24,521.148
2012-02-27,523.778
2012-02-28,523.318
2012-02-29,521.151
2012-03-01,518.416
2012-03-02,520.94
2012-03-05,519.993
2012-03-06,522.704
2012-03-07,521.594
2012-03-08,519.672
2012-03-09,518.7
2012-03-12,518.972
2012-03-13,515.424
2012-03-14,507.972
2012-03-15,507.676
2012-03-16,506.948
2012-03-19,503.481
2012-03-20,503.591
2012-03-21,507.196
2012-03-22,508.037
2012-03-23,509.83
2012-03-26,509.533
2012-03-27,512.163
2012-03-28,511.866
2012-03-29,513.683
2012-03-30,511.004
2012-04-02,512.089
2012-04-03,508.135
2012-04-04,509.949
2012-04-05,512.988
2012-04-06,518.601
2012-04-09,519.605
2012-04-10,521.828
2012-04-11,519.987
2012-04-12,518.959
2012-04-13,521.483
2012-04-16,522.649
2012-04-17,520.97
2012-04-18,522.218
2012-04-19,523.628
2012-04-20,522.982
2012-04-23,524.718
2012-04-24,523.364
2012-04-25,522.336
2012-04-26,523.583
2012-04-27,524.887
2012-04-30,525.727
2012-05-01,523.807
2012-05-02,525.378
2012-05-03,525.325
2012-05-04,527.521
2012-05-07,527.63
2012-05-08,529.607
2012-05-09,530.364
2012-05-10,529.742
2012-05-11,531.778
2012-05-14,534.246
2012-05-15,534.799
2012-05-16,535.41
2012-05-17,538.618
2012-05-18,538.611
2012-05-21,536.961
2012-05-22,534.222
2012-05-23,537.682
2012-05-24,535.948
2012-05-25,536.778
2012-05-28,536.803
2012-05-29,537.415
2012-05-30,542.633
2012-05-31,544.836
2012-06-01,550.609
2012-06-04,547.618
2012-06-05,545.969
2012-06-06,541.554
2012-06-07,541.412
2012-06-08,542.158
2012-06-11,544.194
2012-06-12,541.204
2012-06-13,544.245
2012-06-14,543.6
2012-06-15,544.933
2012-06-18,545.125
2012-06-19,543.391
2012-06-20,542.328
2012-06-21,543.61
2012-06-22,540.921
2012-06-25,544.13
2012-06-26,543.15
2012-06-27,543.51
2012-06-28,545.713
2012-06-29,541.768
2012-07-02,545.647
2012-07-03,543.411
2012-07-04,544.944
2012-07-05,544.885
2012-07-06,547.558
2012-07-09,549.175
2012-07-10,549.871
2012-07-11,549.813
2012-07-12,550.758
2012-07-13,549.913
2012-07-16,551.698
2012-07-17,549.88
2012-07-18,550.994
2012-07-19,549.26
2012-07-20,551.933
2012-07-23,553.298
2012-07-24,554.831
2012-07-25,554.772
2012-07-26,553.709
2012-07-27,547.503
2012-07-30,550.041
2012-07-31,550.737
2012-08-01,548.333
2012-08-02,551.374
2012-08-03,546.675
2012-08-06,547.538
2012-08-07,544.213
2012-08-08,543.485
2012-08-09,543.09
2012-08-10,545.094
2012-08-13,544.784
2012-08-14,541.291
2012-08-15,537.339
2012-08-16,535.827
2012-08-17,536.923
2012-08-20,537.117
2012-08-21,537.568
2012-08-22,541.861
2012-08-23,544.531
2012-08-24,543.92
2012-08-27,545.48
2012-08-28,546.357
2012-08-29,545.271
2012-08-30,547.003
2012-08-31,549.892
2012-09-03,550.428
2012-09-04,549.086
2012-09-05,548.427
2012-09-06,544.524
2012-09-07,545.108
2012-09-10,544.108
2012-09-11,543.449
2012-09-12,540.144
2012-09-13,540.765
2012-09-14,535.117
2012-09-17,536.678
2012-09-18,537.982
2012-09-19,539.457
2012-09-20,539.736
2012-09-21,540.662
2012-09-24,542.735
2012-09-25,544.552
2012-09-26,547.734
2012-09-27,546.563
2012-09-28,546.891
2012-10-01,547.597
2012-10-02,548.048
2012-10-03,547.645
2012-10-04,545.535
2012-10-05,542.363
2012-10-08,543.924
2012-10-09,543.009
2012-10-10,544.399
2012-10-11,545.276
2012-10-12,545.946
2012-10-15,545.969
2012-10-16,543.261
2012-10-17,538.761
2012-10-18,538.188
2012-10-19,540.991
2012-10-22,539.564
2012-10-23,541.209
2012-10-24,540.806
2012-10-25,538.184
2012-10-26,542.012
2012-10-29,543.487
2012-10-30,542.999
2012-10-31,545.242
2012-11-01,543.729
2012-11-02,543.29
2012-11-05,545.448
2012-11-06,542.655
2012-11-07,548.056
2012-11-08,550.129
2012-11-09,551.055
2012-11-12,551.078
2012-11-13,552.04
2012-11-14,552.235
2012-11-15,552.309
2012-11-16,553.071
2012-11-19,551.203
2012-11-20,548.991
2012-11-21,547.468
2012-11-22,547.726
2012-11-23,547.195
2012-11-26,548.595
2012-11-27,549.885
2012-11-28,550.57
2012-11-29,551.035
2012-11-30,551.329
2012-12-03,550.322
2012-12-04,551.378
2012-12-05,552.261
2012-12-06,552.801
2012-12-07,550.554
2012-12-10,551.094
2012-12-11,549.486
2012-12-12,547.018
2012-12-13,545.582
2012-12-14,546.601
2012-12-17,543.961
2012-12-18,540.72
2012-12-19,542.205
2012-12-20,542.34
2012-12-21,544.734
2012-12-24,543.727
2012-12-25,543.666
2012-12-26,544.549
2012-12-27,546.723
2012-12-28,546.968
2012-12-31,545.102
2013-01-01,544.782
2013-01-02,540.767
2013-01-03,537.869
2013-01-04,536.997
2013-01-07,537.795
2013-01-08,539.281
2013-01-09,540.336
2013-01-10,538.298
2013-01-11,539.317
2013-01-14,540.201
2013-01-15,541.515
2013-01-16,541.883
2013-01-17,539.415
2013-01-18,540.95
2013-01-21,540.115
2013-01-22,541.514
2013-01-23,542.254
2013-01-24,541.219
2013-01-25,536.222
2013-01-28,534.957
2013-01-29,534.294
2013-01-30,533.373
2013-01-31,534.515
2013-02-01,533.3
2013-02-04,535.215
2013-02-05,533.262
2013-02-06,535.522
2013-02-07,536.32
2013-02-08,536.222
2013-02-11,536.676
2013-02-12,534.982
2013-02-13,533.287
2013-02-14,535.546
2013-02-15,535.172
2013-02-18,534.867
2013-02-19,534.395
2013-02-20,534.675
2013-02-21,536.796
2013-02-22,537.386
2013-02-25,540.93
2013-02-26,541.712
2013-02-27,540.57
2013-02-28,541.269
2013-03-01,543.03
2013-03-04,541.972
2013-03-05,541.164
2013-03-06,539.019
2013-03-07,536.371
2013-03-08,533.363
2013-03-11,533.292
2013-03-12,534.928
2013-03-13,535.208
2013-03-14,534.652
2013-03-15,536.497
2013-03-18,538.451
2013-03-19,540.823
2013-03-20,539.598
2013-03-21,539.878
2013-03-22,540.719
2013-03-25,540.558
2013-03-26,541.28
2013-03-27,543.819
2013-03-28,543.933
2013-03-29,544.021
2013-04-01,544.636
2013-04-02,543.661
2013-04-03,545.95
2013-04-04,548.574
2013-04-05,551.926
2013-04-08,550.031
2013-04-09,549.307
2013-04-10,546.575
2013-04-11,547.357
2013-04-12,550.794
2013-04-15,551.743
2013-04-16,550.936
2013-04-17,551.802
2013-04-18,552.668
2013-04-19,551.836
2013-04-22,552.117
2013-04-23,552.062
2013-04-24,552.175
2013-04-25,551.535
2013-04-26,554.05
2013-04-29,553.745
2013-04-30,553.44
2013-05-01,555.394
2013-05-02,555.758
2013-05-03,550.24
2013-05-06,548.93
2013-05-07,548.374
2013-05-08,549.407
2013-05-09,549.102
2013-05-10,545.09
2013-05-13,544.115
2013-05-14,542.638
2013-05-15,543.086
2013-05-16,546.797
2013-05-17,543.5
2013-05-20,542.748
2013-05-21,543.812
2013-05-22,539.775
2013-05-23,539.973
2013-05-24,540.657
2013-05-27,539.646
2013-05-28,534.744
2013-05-29,535.202
2013-05-30,535.228
2013-05-31,533.491
2013-06-03,534.987
2013-06-04,534.754
2013-06-05,536.595
2013-06-06,537.918
2013-06-07,533.76
2013-06-10,531.279
2013-06-11,532.256
2013-06-12,530.553
2013-06-13,533
2013-06-14,535.759
2013-06-17,533.537
2013-06-18,533.044
2013-06-19,526.846
2013-06-20,521.858
2013-06-21,517.527
2013-06-24,515.997
2013-06-25,514.122
2013-06-26,516.396
2013-06-27,519.188
2013-06-28,519.353
2013-07-01,519.033
2013-07-02,519.837
2013-07-03,518.566
2013-07-04,518.592
2013-07-05,508.815
2013-07-08,512.127
2013-07-09,512.844
2013-07-10,510.536
2013-07-11,515.404
2013-07-12,514.186
2013-07-15,516.459
2013-07-16,517.436
2013-07-17,519.45
2013-07-18,517.402
