"date","copper"
2000-10-09,1927.25
2000-10-10,1950.75
2000-10-11,1935
2000-10-12,1914.25
2000-10-13,1927
2000-10-16,1920
2000-10-17,1896.75
2000-10-18,1873.25
2000-10-19,1883.25
2000-10-20,1864.5
2000-10-23,1864.25
2000-10-24,1873
2000-10-25,1842.25
2000-10-26,1803.5
2000-10-27,1825
2000-10-30,1817.5
2000-10-31,1840
2000-11-01,1810
2000-11-02,1813.5
2000-11-03,1818.5
2000-11-06,1802.25
2000-11-07,1790
2000-11-08,1800.5
2000-11-09,1819
2000-11-10,1796.5
2000-11-13,1768.5
2000-11-14,1785.5
2000-11-15,1785.5
2000-11-16,1773
2000-11-17,1779.75
2000-11-20,1770.75
2000-11-21,1780
2000-11-22,1767.5
2000-11-23,1766
2000-11-24,1787.25
2000-11-27,1813.25
2000-11-28,1828.5
2000-11-29,1828.75
2000-11-30,1818.75
2000-12-01,1826.75
2000-12-04,1835.75
2000-12-05,1853
2000-12-06,1856.25
2000-12-07,1872.5
2000-12-08,1900.25
2000-12-11,1911
2000-12-12,1881.5
2000-12-13,1879.5
2000-12-14,1888.5
2000-12-15,1886
2000-12-18,1854.75
2000-12-19,1856
2000-12-20,1833.25
2000-12-21,1823.25
2000-12-22,1826.75
2000-12-25,NA
2000-12-26,NA
2000-12-27,1815.25
2000-12-28,1818
2000-12-29,1803
2001-01-01,NA
2001-01-02,1746.25
2001-01-03,1716.75
2001-01-04,1750.5
2001-01-05,1740.25
2001-01-08,1775
2001-01-09,1783.25
2001-01-10,1779.75
2001-01-11,1795
2001-01-12,1807.5
2001-01-15,1800.75
2001-01-16,1754
2001-01-17,1776
2001-01-18,1835
2001-01-19,1823
2001-01-22,1834.75
2001-01-23,1828
2001-01-24,1799.75
2001-01-25,1801.5
2001-01-26,1796
2001-01-29,1781.5
2001-01-30,1791
2001-01-31,1799.75
2001-02-01,1804.75
2001-02-02,1795
2001-02-05,1777
2001-02-06,1774
2001-02-07,1778
2001-02-08,1779.5
2001-02-09,1763.5
2001-02-12,1761
2001-02-13,1778.25
2001-02-14,1765.25
2001-02-15,1784.5
2001-02-16,1777
2001-02-19,1762.75
2001-02-20,1761.5
2001-02-21,1742.5
2001-02-22,1735
2001-02-23,1728
2001-02-26,1749.75
2001-02-27,1747.25
2001-02-28,1758
2001-03-01,1786.5
2001-03-02,1793
2001-03-05,1820.25
2001-03-06,1824.5
2001-03-07,1804
2001-03-08,1779.5
2001-03-09,1790.25
2001-03-12,1777.25
2001-03-13,1763.5
2001-03-14,1748.25
2001-03-15,1747.25
2001-03-16,1729
2001-03-19,1712.75
2001-03-20,1724.75
2001-03-21,1710
2001-03-22,1694
2001-03-23,1701
2001-03-26,1694.5
2001-03-27,1709.5
2001-03-28,1680.5
2001-03-29,1677
2001-03-30,1660.25
2001-04-02,1656.5
2001-04-03,1649.25
2001-04-04,1667
2001-04-05,1674
2001-04-06,1637
2001-04-09,1652.25
2001-04-10,1673
2001-04-11,1670
2001-04-12,1672.25
2001-04-13,NA
2001-04-16,NA
2001-04-17,1662
2001-04-18,1701.75
2001-04-19,1676.25
2001-04-20,1687
2001-04-23,1657
2001-04-24,1655
2001-04-25,1670.25
2001-04-26,1667.5
2001-04-27,1659.5
2001-04-30,1670.75
2001-05-01,1690.75
2001-05-02,1707.25
2001-05-03,1710.75
2001-05-04,1690.5
2001-05-07,NA
2001-05-08,1670
2001-05-09,1652
2001-05-10,1654
2001-05-11,1661.25
2001-05-14,1639
2001-05-15,1648
2001-05-16,1653.5
2001-05-17,1668
2001-05-18,1697
2001-05-21,1734.25
2001-05-22,1715
2001-05-23,1711.25
2001-05-24,1732.5
2001-05-25,1722.5
2001-05-28,NA
2001-05-29,1694.75
2001-05-30,1685.75
2001-05-31,1656
2001-06-01,1654.5
2001-06-04,1649.75
2001-06-05,1672
2001-06-06,1668.1
2001-06-07,1655.5
2001-06-08,1629
2001-06-11,1620
2001-06-12,1601.75
2001-06-13,1601
2001-06-14,1613.75
2001-06-15,1592.75
2001-06-18,1592.75
2001-06-19,1610
2001-06-20,1590.5
2001-06-21,1593.5
2001-06-22,1598
2001-06-25,1584
2001-06-26,1582.25
2001-06-27,1593.5
2001-06-28,1566.75
2001-06-29,1550.5
2001-07-02,1570.75
2001-07-03,1569
2001-07-04,1556.25
2001-07-05,1546.5
2001-07-06,1551.5
2001-07-09,1548.85
2001-07-10,1555.35
2001-07-11,1556.6
2001-07-12,1543
2001-07-13,1542.35
2001-07-16,1544.25
2001-07-17,1565
2001-07-18,1545
2001-07-19,1514.75
2001-07-20,1518.75
2001-07-23,1484.5
2001-07-24,1491
2001-07-25,1469.5
2001-07-26,1485.3
2001-07-27,1478
2001-07-30,1474.25
2001-07-31,1478.5
2001-08-01,1479.5
2001-08-02,1488.5
2001-08-03,1468.5
2001-08-06,1461
2001-08-07,1455.25
2001-08-08,1442.4
2001-08-09,1437.75
2001-08-10,1438.4
2001-08-13,1433.75
2001-08-14,1445.25
2001-08-15,1435.5
2001-08-16,1459.25
2001-08-17,1487.75
2001-08-20,1482.75
2001-08-21,1466
2001-08-22,1477.25
2001-08-23,1494
2001-08-24,1493.25
2001-08-27,NA
2001-08-28,1496.5
2001-08-29,1502.25
2001-08-30,1479.75
2001-08-31,1477
2001-09-03,1447.5
2001-09-04,1460
2001-09-05,1458.75
2001-09-06,1434
2001-09-07,1423
2001-09-10,1422
2001-09-11,1447.5
2001-09-12,1420.75
2001-09-13,1417.5
2001-09-14,1435
2001-09-17,1418
2001-09-18,1420.5
2001-09-19,1410
2001-09-20,1407.5
2001-09-21,1427.5
2001-09-24,1421.25
2001-09-25,1416.75
2001-09-26,1422.5
2001-09-27,1425
2001-09-28,1412.5
2001-10-01,1407.5
2001-10-02,1404.5
2001-10-03,1387
2001-10-04,1391.75
2001-10-05,1384.4
2001-10-08,1392
2001-10-09,1385.6
2001-10-10,1379.5
2001-10-11,1384.9
2001-10-12,1390.75
2001-10-15,1383.5
2001-10-16,1394.5
2001-10-17,1394.5
2001-10-18,1371.5
2001-10-19,1351.5
2001-10-22,1346
2001-10-23,1370.75
2001-10-24,1351.5
2001-10-25,1357.25
2001-10-26,1375.1
2001-10-29,1355
2001-10-30,1369.8
2001-10-31,1350.85
2001-11-01,1341.25
2001-11-02,1332.75
2001-11-05,1337.6
2001-11-06,1340.5
2001-11-07,1318.25
2001-11-08,1340.5
2001-11-09,1339.5
2001-11-12,1409.25
2001-11-13,1464.25
2001-11-14,1459.25
2001-11-15,1445.25
2001-11-16,1479
2001-11-19,1477.1
2001-11-20,1461.75
2001-11-21,1465.5
2001-11-22,1451.5
2001-11-23,1461.75
2001-11-26,1494
2001-11-27,1517.75
2001-11-28,1517.5
2001-11-29,1548.75
2001-11-30,1551.5
2001-12-03,1521
2001-12-04,1513.5
2001-12-05,1499.25
2001-12-06,1494.75
2001-12-07,1467.5
2001-12-10,1464.15
2001-12-11,1481
2001-12-12,1453
2001-12-13,1450
2001-12-14,1451.5
2001-12-17,1466
2001-12-18,1471
2001-12-19,1458.75
2001-12-20,1454.8
2001-12-21,1462
2001-12-24,NA
2001-12-25,NA
2001-12-26,NA
2001-12-27,1469.75
2001-12-28,1460.45
2001-12-31,NA
2002-01-01,NA
2002-01-02,1421
2002-01-03,1427.9
2002-01-04,1446.25
2002-01-07,1516
2002-01-08,1525.7
2002-01-09,1541.5
2002-01-10,1521.5
2002-01-11,1510.5
2002-01-14,1525.25
2002-01-15,1513
2002-01-16,1525.8
2002-01-17,1520.25
2002-01-18,1501.5
2002-01-21,1508.85
2002-01-22,1508.25
2002-01-23,1526
2002-01-24,1537
2002-01-25,1528.75
2002-01-28,1513
2002-01-29,1507.25
2002-01-30,1505.75
2002-01-31,1550
2002-02-01,1579.5
2002-02-04,1573
2002-02-05,1572
2002-02-06,1564.25
2002-02-07,1571.5
2002-02-08,1580
2002-02-11,1564.75
2002-02-12,1570.75
2002-02-13,1605.5
2002-02-14,1599.5
2002-02-15,1583.1
2002-02-18,1570.75
2002-02-19,1541.75
2002-02-20,1530.75
2002-02-21,1544.5
2002-02-22,1522
2002-02-25,1527
2002-02-26,1525
2002-02-27,1555.25
2002-02-28,1546.5
2002-03-01,1570.25
2002-03-04,1586.25
2002-03-05,1584.25
2002-03-06,1603.75
2002-03-07,1604.75
2002-03-08,1606.5
2002-03-11,1599.85
2002-03-12,1590.25
2002-03-13,1588
2002-03-14,1599.75
2002-03-15,1606.75
2002-03-18,1639.5
2002-03-19,1648
2002-03-20,1643
2002-03-21,1628.75
2002-03-22,1609.5
2002-03-25,1587.5
2002-03-26,1601
2002-03-27,1617.5
2002-03-28,1632.75
2002-03-29,NA
2002-04-01,NA
2002-04-02,1657.5
2002-04-03,1607.25
2002-04-04,1595.75
2002-04-05,1573.25
2002-04-08,1564.25
2002-04-09,1575.5
2002-04-10,1561.75
2002-04-11,1570
2002-04-12,1550.75
2002-04-15,1545.75
2002-04-16,1577.25
2002-04-17,1597.25
2002-04-18,1584
2002-04-19,1594.5
2002-04-22,1616.75
2002-04-23,1594.5
2002-04-24,1596
2002-04-25,1593.75
2002-04-26,1602.25
2002-04-29,1607.75
2002-04-30,1594.25
2002-05-01,1570
2002-05-02,1583.75
2002-05-03,1572.75
2002-05-06,NA
2002-05-07,1568.75
2002-05-08,1590.5
2002-05-09,1595.5
2002-05-10,1601.75
2002-05-13,1596.5
2002-05-14,1607.75
2002-05-15,1612
2002-05-16,1595.5
2002-05-17,1572.75
2002-05-20,1574.5
2002-05-21,1579.5
2002-05-22,1578.25
2002-05-23,1596
2002-05-24,1602.5
2002-05-27,1606
2002-05-28,1634.5
2002-05-29,1627.5
2002-05-30,1626.5
2002-05-31,1641.75
2002-06-03,NA
2002-06-04,NA
2002-06-05,1679
2002-06-06,1689.5
2002-06-07,1676.75
2002-06-10,1676.5
2002-06-11,1656
2002-06-12,1651.5
2002-06-13,1652.1
2002-06-14,1648
2002-06-17,1649.85
2002-06-18,1646.5
2002-06-19,1644.5
2002-06-20,1626
2002-06-21,1618.5
2002-06-24,1613
2002-06-25,1634.5
2002-06-26,1637
2002-06-27,1641.75
2002-06-28,1669.75
2002-07-01,1665.25
2002-07-02,1646.5
2002-07-03,1636
2002-07-04,1627.5
2002-07-05,1646.75
2002-07-08,1634
2002-07-09,1644.5
2002-07-10,1641.75
2002-07-11,1623
2002-07-12,1618.05
2002-07-15,1608.25
2002-07-16,1611.5
2002-07-17,1612
2002-07-18,1600.5
2002-07-19,1571.75
2002-07-22,1552.75
2002-07-23,1526.25
2002-07-24,1506.25
2002-07-25,1517.75
2002-07-26,1513
2002-07-29,1523.25
2002-07-30,1506
2002-07-31,1498
2002-08-01,1489.5
2002-08-02,1482.75
2002-08-05,1457.5
2002-08-06,1479
2002-08-07,1471
2002-08-08,1479.75
2002-08-09,1482.5
2002-08-12,1470.5
2002-08-13,1479.5
2002-08-14,1459.25
2002-08-15,1502.25
2002-08-16,1478.25
2002-08-19,1473.75
2002-08-20,1484.75
2002-08-21,1477
2002-08-22,1491.25
2002-08-23,1489.5
2002-08-26,NA
2002-08-27,1504.75
2002-08-28,1501.5
2002-08-29,1493.5
2002-08-30,1493.5
2002-09-02,1498
2002-09-03,1470
2002-09-04,1476.25
2002-09-05,1465.6
2002-09-06,1473.25
2002-09-09,1494
2002-09-10,1526.5
2002-09-11,1522
2002-09-12,1518.5
2002-09-13,1508.75
2002-09-16,1486
2002-09-17,1487.5
2002-09-18,1469
2002-09-19,1462.5
2002-09-20,1471.25
2002-09-23,1461
2002-09-24,1453
2002-09-25,1460.5
2002-09-26,1468
2002-09-27,1451.5
2002-09-30,1434.5
2002-10-01,1447
2002-10-02,1464.5
2002-10-03,1455
2002-10-04,1437.25
2002-10-07,1436
2002-10-08,1439.5
2002-10-09,1441.6
2002-10-10,1453
2002-10-11,1475.5
2002-10-14,1457.25
2002-10-15,1466.5
2002-10-16,1471.25
2002-10-17,1509.25
2002-10-18,1497.25
2002-10-21,1519.75
2002-10-22,1510.25
2002-10-23,1501.25
2002-10-24,1524.5
2002-10-25,1534
2002-10-28,1541.6
2002-10-29,1521.25
2002-10-30,1524
2002-10-31,1554.5
2002-11-01,1570
2002-11-04,1579.5
2002-11-05,1570
2002-11-06,1579.5
2002-11-07,1554.75
2002-11-08,1553.75
2002-11-11,1567.25
2002-11-12,1565
2002-11-13,1564
2002-11-14,1552.25
2002-11-15,1562.5
2002-11-18,1581.25
2002-11-19,1580
2002-11-20,1606.25
2002-11-21,1607.75
2002-11-22,1601.5
2002-11-25,1602
2002-11-26,1586.5
2002-11-27,1613.5
2002-11-28,1619.25
2002-11-29,1645
2002-12-02,1642.75
2002-12-03,1643.75
2002-12-04,1639.75
2002-12-05,1619
2002-12-06,1606.75
2002-12-09,1590
2002-12-10,1602.75
2002-12-11,1606.25
2002-12-12,1602.75
2002-12-13,1584.5
2002-12-16,1582
2002-12-17,1591
2002-12-18,1577.25
2002-12-19,1569
2002-12-20,1567.75
2002-12-23,1577.5
2002-12-24,1576.75
2002-12-25,NA
2002-12-26,NA
2002-12-27,NA
2002-12-30,1542.25
2002-12-31,1542.5
2003-01-01,NA
2003-01-02,1573.4
2003-01-03,1594.75
2003-01-06,1611.2
2003-01-07,1604
2003-01-08,1619.75
2003-01-09,1638.5
2003-01-10,1619.5
2003-01-13,1630
2003-01-14,1648
2003-01-15,1658
2003-01-16,1666.25
2003-01-17,1650.75
2003-01-20,1673.75
2003-01-21,1672
2003-01-22,1680.25
2003-01-23,1684
2003-01-24,1676.5
2003-01-27,1658.5
2003-01-28,1653.25
2003-01-29,1667.25
2003-01-30,1706.75
2003-01-31,1720.5
2003-02-03,1725.5
2003-02-04,1696
2003-02-05,1696.75
2003-02-06,1670.5
2003-02-07,1663.75
2003-02-10,1698.7
2003-02-11,1690.65
2003-02-12,1676.3
2003-02-13,1641
2003-02-14,1646.5
2003-02-17,1653.25
2003-02-18,1639.5
2003-02-19,1637
2003-02-20,1647.25
2003-02-21,1691.75
2003-02-24,1714.75
2003-02-25,1702.75
2003-02-26,1730
2003-02-27,1723.25
2003-02-28,1697.75
2003-03-03,1708.5
2003-03-04,1702
2003-03-05,1662
2003-03-06,1659.25
2003-03-07,1662.25
2003-03-10,1651.5
2003-03-11,1666.25
2003-03-12,1654.25
2003-03-13,1635.5
2003-03-14,1643.3
2003-03-17,1672
2003-03-18,1666.25
2003-03-19,1687.5
2003-03-20,1667.25
2003-03-21,1687.25
2003-03-24,1666.75
2003-03-25,1670.75
2003-03-26,1643.5
2003-03-27,1602.5
2003-03-28,1589
2003-03-31,1572
2003-04-01,1584.75
2003-04-02,1570.25
2003-04-03,1558
2003-04-04,1568.75
2003-04-07,1597
2003-04-08,1582.75
2003-04-09,1579.5
2003-04-10,1566.05
2003-04-11,1587.8
2003-04-14,1585.5
2003-04-15,1611.5
2003-04-16,1610.25
2003-04-17,1620
2003-04-18,NA
2003-04-21,NA
2003-04-22,1594.25
2003-04-23,1602
2003-04-24,1580.5
2003-04-25,1574.5
2003-04-28,1579.5
2003-04-29,1596.25
2003-04-30,1608.25
2003-05-01,1607.75
2003-05-02,1579.75
2003-05-05,NA
2003-05-06,1585.25
2003-05-07,1612.75
2003-05-08,1622
2003-05-09,1618
2003-05-12,1629.75
2003-05-13,1670.75
2003-05-14,1664.25
2003-05-15,1672.25
2003-05-16,1663.5
2003-05-19,1661
2003-05-20,1654.25
2003-05-21,1680.5
2003-05-22,1680.5
2003-05-23,1669
2003-05-26,NA
2003-05-27,1699.25
2003-05-28,1677.25
2003-05-29,1677.5
2003-05-30,1696.75
2003-06-02,1721.75
2003-06-03,1711
2003-06-04,1699
2003-06-05,1706.25
2003-06-06,1704.75
2003-06-09,1682.25
2003-06-10,1673.75
2003-06-11,1675
2003-06-12,1683
2003-06-13,1665.75
2003-06-16,1663.75
2003-06-17,1696.75
2003-06-18,1706
2003-06-19,1707.25
2003-06-20,1695.75
2003-06-23,1683.5
2003-06-24,1679.5
2003-06-25,1663.75
2003-06-26,1654
2003-06-27,1667
2003-06-30,1647.5
2003-07-01,1637
2003-07-02,1666
2003-07-03,1646.25
2003-07-04,1655.5
2003-07-07,1678.75
2003-07-08,1688.5
2003-07-09,1695.5
2003-07-10,1706.5
2003-07-11,1704.75
2003-07-14,1738
2003-07-15,1729.25
2003-07-16,1727
2003-07-17,1723.25
2003-07-18,1715.5
2003-07-21,1698
2003-07-22,1694.75
2003-07-23,1702.25
2003-07-24,1734.75
2003-07-25,1754.5
2003-07-28,1770.5
2003-07-29,1769.5
2003-07-30,1763
2003-07-31,1796
2003-08-01,1798
2003-08-04,1776.5
2003-08-05,1783.5
2003-08-06,1777
2003-08-07,1800
2003-08-08,1769.5
2003-08-11,1776
2003-08-12,1742.5
2003-08-13,1736
2003-08-14,1749
2003-08-15,1727.5
2003-08-18,1739.25
2003-08-19,1750.25
2003-08-20,1755.5
2003-08-21,1744.75
2003-08-22,1759
2003-08-25,NA
2003-08-26,1742
2003-08-27,1732.5
2003-08-28,1720
2003-08-29,1755.75
2003-09-01,1763
2003-09-02,1774.5
2003-09-03,1798.25
2003-09-04,1782.5
2003-09-05,1809.5
2003-09-08,1798.25
2003-09-09,1777.75
2003-09-10,1758
2003-09-11,1799.5
2003-09-12,1779.25
2003-09-15,1787.5
2003-09-16,1770.5
2003-09-17,1783.75
2003-09-18,1795.25
2003-09-19,1807.25
2003-09-22,1810.5
2003-09-23,1799
2003-09-24,1810
2003-09-25,1802.75
2003-09-26,1787
2003-09-29,1796
2003-09-30,1782.75
2003-10-01,1786.75
2003-10-02,1811.25
2003-10-03,1823.25
2003-10-06,1816
2003-10-07,1838
2003-10-08,1853.15
2003-10-09,1859.25
2003-10-10,1867.75
2003-10-13,1919
2003-10-14,1903.25
2003-10-15,1948.75
2003-10-16,1949.25
2003-10-17,1942.5
2003-10-20,1985.5
2003-10-21,1977.25
2003-10-22,2000.75
2003-10-23,1973.25
2003-10-24,1951.5
2003-10-27,1981.5
2003-10-28,1977.75
2003-10-29,2011.75
2003-10-30,2048.75
2003-10-31,2062.25
2003-11-03,2040.5
2003-11-04,2091.25
2003-11-05,2106
2003-11-06,2085.75
2003-11-07,2092
2003-11-10,2045.75
2003-11-11,2075
2003-11-12,2108
2003-11-13,2089.5
2003-11-14,2098.75
2003-11-17,2047
2003-11-18,2057.5
2003-11-19,2037.5
2003-11-20,1976
2003-11-21,1978.5
2003-11-24,2009
2003-11-25,1998.5
2003-11-26,2004
2003-11-27,2035.5
2003-11-28,2089.5
2003-12-01,2116
2003-12-02,2146.5
2003-12-03,2180.5
2003-12-04,2144.25
2003-12-05,2157
2003-12-08,2171
2003-12-09,2170.5
2003-12-10,2157
2003-12-11,2159.5
2003-12-12,2172.5
2003-12-15,2183
2003-12-16,2210.25
2003-12-17,2187
2003-12-18,2227.5
2003-12-19,2243
2003-12-22,2224.75
2003-12-23,2245.5
2003-12-24,2248
2003-12-25,NA
2003-12-26,NA
2003-12-29,2293
2003-12-30,2288
2003-12-31,2318
2004-01-01,NA
2004-01-02,2364.5
2004-01-05,2389.25
2004-01-06,2353.5
2004-01-07,2349.5
2004-01-08,2416
2004-01-09,2427.75
2004-01-12,2381.25
2004-01-13,2378
2004-01-14,2405.75
2004-01-15,2366.5
2004-01-16,2394.5
2004-01-19,2423
2004-01-20,2451.5
2004-01-21,2450.5
2004-01-22,2463.5
2004-01-23,2467.75
2004-01-26,2454.5
2004-01-27,2446.75
2004-01-28,2478
2004-01-29,2472
2004-01-30,2517
2004-02-02,2514.5
2004-02-03,2570
2004-02-04,2576.25
2004-02-05,2569.75
2004-02-06,2589
2004-02-09,2593
2004-02-10,2584.25
2004-02-11,2640
2004-02-12,2733.3
2004-02-13,2715.8
2004-02-16,2752
2004-02-17,2853
2004-02-18,2817
2004-02-19,2895
2004-02-20,2897
2004-02-23,2890
2004-02-24,2922
2004-02-25,2990
2004-02-26,2960.5
2004-02-27,2972
2004-03-01,3068.5
2004-03-02,3048
2004-03-03,2895
2004-03-04,2933.5
2004-03-05,2972
2004-03-08,2898
2004-03-09,2812
2004-03-10,2860.5
2004-03-11,2962.5
2004-03-12,2931.5
2004-03-15,3005
2004-03-16,3074
2004-03-17,3040
2004-03-18,3068
2004-03-19,3080.5
2004-03-22,3036
2004-03-23,3011
2004-03-24,3054
2004-03-25,2994
2004-03-26,3058.5
2004-03-29,3076
2004-03-30,3052
2004-03-31,3076
2004-04-01,3100
2004-04-02,3049.5
2004-04-05,2951
2004-04-06,2996
2004-04-07,2973
2004-04-08,2959.5
2004-04-09,NA
2004-04-12,NA
2004-04-13,2906.5
2004-04-14,2946
2004-04-15,2942
2004-04-16,3049
2004-04-19,3145
2004-04-20,3080
2004-04-21,2893
2004-04-22,2821
2004-04-23,2831
2004-04-26,2850
2004-04-27,2858
2004-04-28,2687
2004-04-29,2743
2004-04-30,2759
2004-05-03,NA
2004-05-04,2807
2004-05-05,2810
2004-05-06,2816
2004-05-07,2692
2004-05-10,2631.5
2004-05-11,2704
2004-05-12,2747
2004-05-13,2707
2004-05-14,2698
2004-05-17,2577
2004-05-18,2593
2004-05-19,2677
2004-05-20,2670
2004-05-21,2744
2004-05-24,2775
2004-05-25,2762
2004-05-26,2762
2004-05-27,2835.5
2004-05-28,2832.75
2004-05-31,NA
2004-06-01,2870
2004-06-02,2783.5
2004-06-03,2789
2004-06-04,2748
2004-06-07,2817.25
2004-06-08,2758.5
2004-06-09,2635.75
2004-06-10,2617.5
2004-06-11,2600.75
2004-06-14,2580
2004-06-15,2653
2004-06-16,2625
2004-06-17,2666.5
2004-06-18,2647.5
2004-06-21,2659
2004-06-22,2589
2004-06-23,2631.5
2004-06-24,2734.25
2004-06-25,2705.5
2004-06-28,2712
2004-06-29,2631
2004-06-30,2704.5
2004-07-01,2744.5
2004-07-02,2732.5
2004-07-05,2790
2004-07-06,2718
2004-07-07,2793
2004-07-08,2783
2004-07-09,2839.25
2004-07-12,2822
2004-07-13,2823.5
2004-07-14,2845.25
2004-07-15,2877
2004-07-16,2909.5
2004-07-19,2885
2004-07-20,2838
2004-07-21,2810
2004-07-22,2847
2004-07-23,2775.5
2004-07-26,2780.5
2004-07-27,2739
2004-07-28,2825
2004-07-29,2875
2004-07-30,2917
2004-08-02,2918
2004-08-03,2894
2004-08-04,2881
2004-08-05,2862
2004-08-06,2854
2004-08-09,2808
2004-08-10,2825
2004-08-11,2853.5
2004-08-12,2848.5
2004-08-13,2938.25
2004-08-16,2903
2004-08-17,2874
2004-08-18,2810
2004-08-19,2853
2004-08-20,2826
2004-08-23,2771
2004-08-24,2793.5
2004-08-25,2765
2004-08-26,2790.5
2004-08-27,2817
2004-08-30,NA
2004-08-31,2843
2004-09-01,2828
2004-09-02,2783.5
2004-09-03,2750.5
2004-09-06,2773.5
2004-09-07,2809
2004-09-08,2786.5
2004-09-09,2802.75
2004-09-10,2852
2004-09-13,2844
2004-09-14,2817
2004-09-15,2819.5
2004-09-16,2872
2004-09-17,2871
2004-09-20,2916
2004-09-21,2972
2004-09-22,2996
2004-09-23,3026
2004-09-24,3006
2004-09-27,3070
2004-09-28,3032
2004-09-29,3105
2004-09-30,3137.5
2004-10-01,3125
2004-10-04,3112.5
2004-10-05,3111.5
2004-10-06,3190
2004-10-07,3193.5
2004-10-08,3303
2004-10-11,3294
2004-10-12,3242
2004-10-13,2923
2004-10-14,2836
2004-10-15,2933
2004-10-18,2874
2004-10-19,2885.5
2004-10-20,2874.5
2004-10-21,2912
2004-10-22,2896
2004-10-25,2837
2004-10-26,2876
2004-10-27,2896
2004-10-28,2867
2004-10-29,3016
2004-11-01,2953
2004-11-02,2963.8
2004-11-03,2996
2004-11-04,3037
2004-11-05,3084
2004-11-08,3076.5
2004-11-09,3100
2004-11-10,3085
2004-11-11,3102.5
2004-11-12,3132
2004-11-15,3124
2004-11-16,3071
2004-11-17,3151
2004-11-18,3204
2004-11-19,3197
2004-11-22,3166
2004-11-23,3203
2004-11-24,3248
2004-11-25,3257
2004-11-26,3219
2004-11-29,3257
2004-11-30,3240
2004-12-01,3258
2004-12-02,3117
2004-12-03,3126
2004-12-06,3102
2004-12-07,3052.5
2004-12-08,2959
2004-12-09,2972
2004-12-10,3013
2004-12-13,3098
2004-12-14,3103
2004-12-15,3136.5
2004-12-16,3139
2004-12-17,3147
2004-12-20,3187
2004-12-21,3200
2004-12-22,3170
2004-12-23,3171
2004-12-24,3205.5
2004-12-27,NA
2004-12-28,NA
2004-12-29,3252
2004-12-30,3263
2004-12-31,3264
2005-01-03,NA
2005-01-04,3021
2005-01-05,3103
2005-01-06,3095.5
2005-01-07,3130
2005-01-10,3113
2005-01-11,3184
2005-01-12,3155
2005-01-13,3127
2005-01-14,3139.5
2005-01-17,3147
2005-01-18,3142
2005-01-19,3173
2005-01-20,3184
2005-01-21,3226
2005-01-24,3216
2005-01-25,3210
2005-01-26,3240
2005-01-27,3218
2005-01-28,3268
2005-01-31,3270
2005-02-01,3213
2005-02-02,3179
2005-02-03,3183
2005-02-04,3136
2005-02-07,3152.5
2005-02-08,3160.5
2005-02-09,3138
2005-02-10,3193
2005-02-11,3204
2005-02-14,3249
2005-02-15,3257
2005-02-16,3222
2005-02-17,3274
2005-02-18,3338
2005-02-21,3313
2005-02-22,3356
2005-02-23,3340
2005-02-24,3321
2005-02-25,3338
2005-02-28,3375
2005-03-01,3327
2005-03-02,3334
2005-03-03,3344.5
2005-03-04,3377
2005-03-07,3377
2005-03-08,3396
2005-03-09,3394
2005-03-10,3365
2005-03-11,3357
2005-03-14,3318
2005-03-15,3354.5
2005-03-16,3417
2005-03-17,3393
2005-03-18,3424
2005-03-21,3389
2005-03-22,3418
2005-03-23,3363
2005-03-24,3347
2005-03-25,NA
2005-03-28,NA
2005-03-29,3384
2005-03-30,3425
2005-03-31,3453
2005-04-01,3380
2005-04-04,3389
2005-04-05,3372
2005-04-06,3428
2005-04-07,3441
2005-04-08,3446
2005-04-11,3472.5
2005-04-12,3425
2005-04-13,3349
2005-04-14,3299
2005-04-15,3352
2005-04-18,3352
2005-04-19,3415
2005-04-20,3495
2005-04-21,3410
2005-04-22,3425.5
2005-04-25,3399
2005-04-26,3355
2005-04-27,3306
2005-04-28,3322
2005-04-29,3353
2005-05-02,NA
2005-05-03,3319
2005-05-04,3272
2005-05-05,3307
2005-05-06,3316
2005-05-09,3355
2005-05-10,3362
2005-05-11,3324
2005-05-12,3249
2005-05-13,3146
2005-05-16,3119
2005-05-17,3135
2005-05-18,3184
2005-05-19,3177
2005-05-20,3154
2005-05-23,3196
2005-05-24,3228
2005-05-25,3253
2005-05-26,3273
2005-05-27,3252
2005-05-30,NA
2005-05-31,3217
2005-06-01,3277
2005-06-02,3378
2005-06-03,3508
2005-06-06,3504
2005-06-07,3454
2005-06-08,3434
2005-06-09,3456
2005-06-10,3525
2005-06-13,3498
2005-06-14,3478
2005-06-15,3521
2005-06-16,3561
2005-06-17,3669
2005-06-20,3637
2005-06-21,3616
2005-06-22,3579
2005-06-23,3548
2005-06-24,3630
2005-06-27,3643
2005-06-28,3599.5
2005-06-29,3598.5
2005-06-30,3540
2005-07-01,3396
2005-07-04,3430
2005-07-05,3469
2005-07-06,3550
2005-07-07,3540
2005-07-08,3602
2005-07-11,3624
2005-07-12,3575
2005-07-13,3553
2005-07-14,3572
2005-07-15,3596
2005-07-18,3603
2005-07-19,3641
2005-07-20,3654
2005-07-21,3651
2005-07-22,3694
2005-07-25,3716
2005-07-26,3689
2005-07-27,3725
2005-07-28,3755
2005-07-29,3743
2005-08-01,3793
2005-08-02,3788
2005-08-03,3794
2005-08-04,3790
2005-08-05,3777
2005-08-08,3769
2005-08-09,3686
2005-08-10,3731
2005-08-11,3702
2005-08-12,3773
2005-08-15,3816
2005-08-16,3853
