,gamma_eff
2019-04-22,9.071394252881738
2019-04-23,9.068727763105912
2019-04-24,9.137337423921686
2019-04-25,9.078535431739134
2019-04-26,9.098662294818102
2019-04-29,9.109570453404148
2019-04-30,9.125821773461045
2019-05-01,9.124164940204354
2019-05-02,9.05300794347852
2019-05-03,9.100559958547784
2019-05-06,9.066941545832448
2019-05-07,8.957149092206313
2019-05-08,8.923350029848386
2019-05-09,8.941529249804951
2019-05-10,8.940731448658942
2019-05-13,8.918300234828623
2019-05-14,8.913039637934478
2019-05-15,8.911080245373384
2019-05-16,8.912251454560192
2019-05-17,8.911038976708777
2019-05-20,8.911058477626677
2019-05-21,8.987083997851514
2019-05-22,8.905098759858735
2019-05-23,8.903857706682205
2019-05-24,8.908993102434836
2019-05-27,8.907122745925008
2019-05-28,8.904926423137823
2019-05-29,8.904844683026914
2019-05-30,8.902695716024562
2019-05-31,8.900590164647182
2019-06-03,8.905150136356726
2019-06-04,8.911755235472963
2019-06-05,8.915854029959206
2019-06-06,8.905731210726115
2019-06-07,8.903959926568541
2019-06-10,8.921500965849134
2019-06-11,8.905101657109318
2019-06-12,8.903652520893031
2019-06-13,8.906799824543581
2019-06-14,8.918026756128654
2019-06-17,8.912670052026197
2019-06-18,8.941787259124206
2019-06-19,8.97495155129117
2019-06-20,8.965961939717351
2019-06-21,9.046406384663364
2019-06-24,8.984779201985317
2019-06-25,8.984366188157397
2019-06-26,8.9657592370224
2019-06-27,8.98786380470506
2019-06-28,8.950456820133079
2019-07-01,8.931701950643527
2019-07-02,9.199924493261086
2019-07-03,8.921125383255937
2019-07-04,8.913074196884768
2019-07-05,8.906529139884539
2019-07-08,8.905564953501898
2019-07-09,8.903546232155493
2019-07-10,8.899718874989588
2019-07-11,8.927020917426262
2019-07-12,8.908793136044789
2019-07-15,8.903276721151835
2019-07-16,8.902201095934833
2019-07-17,8.90527178908845
2019-07-18,8.900685509647168
2019-07-19,9.104841829194646
2019-07-22,8.903725368341455
2019-07-23,8.905774969708911
2019-07-24,8.900137685364577
2019-07-25,8.91568712092608
2019-07-26,8.898391485758719
2019-07-29,8.898468569771135
2019-07-30,8.907704840610212
2019-07-31,8.95416281859888
2019-08-01,8.914174204255987
2019-08-02,9.087387824303724
2019-08-05,9.116754140312526
2019-08-06,9.044797024385126
2019-08-07,8.92779271157384
2019-08-08,9.073607084434048
2019-08-09,8.961539388674957
2019-08-12,8.967923272642473
2019-08-13,9.038072918518107
2019-08-14,8.987270717188846
2019-08-15,9.158870989865331
2019-08-16,9.347498693467736
2019-08-19,9.223835337138855
2019-08-20,10.284349384040246
2019-08-21,9.246632476927124
2019-08-22,9.245644322477037
2019-08-23,9.251304323589975
2019-08-26,9.138398369905783
2019-08-27,9.3611788265254
2019-08-28,9.209128232489173
2019-08-29,9.14999988851198
2019-08-30,9.044589038865594
2019-09-02,8.992012127333814
2019-09-03,8.899056792723378
2019-09-04,8.90559496498551
2019-09-05,8.898466591458137
2019-09-06,8.915615558325163
2019-09-09,8.898817231615318
2019-09-10,8.8938354425862
2019-09-11,8.89579434649076
2019-09-12,8.890207066181697
2019-09-13,8.89287972466342
2019-09-16,8.891559738939957
2019-09-17,9.07980342725721
2019-09-18,8.942973546763852
2019-09-19,8.942007307236224
2019-09-20,8.939879709890624
2019-09-23,8.93970083595606
2019-09-24,8.93754543828308
2019-09-25,8.935509578179767
2019-09-26,8.941037379558596
2019-09-27,8.939626144804624
2019-09-30,8.936782907385387
2019-10-01,8.972349178359798
2019-10-02,8.937584459396929
2019-10-03,8.940728009807552
2019-10-04,8.979893804014228
2019-10-07,8.940860612575436
2019-10-08,8.93911069304851
2019-10-09,8.93985619895064
2019-10-10,8.941075506557596
2019-10-11,8.940430334505571
2019-10-14,8.939931343547615
2019-10-15,8.94169132169421
2019-10-16,8.938715540548285
2019-10-17,8.936180132860912
2019-10-18,8.934045936264493
2019-10-21,8.931918099360804
2019-10-22,8.93131953537595
2019-10-23,8.931947390207517
2019-10-24,8.92990290797983
2019-10-25,8.930311841792006
2019-10-28,8.928378588119015
2019-10-29,8.974375743715884
2019-10-30,8.964457273072908
2019-10-31,8.945790962150431
2019-11-01,9.208545618638768
2019-11-04,8.995682006256684
2019-11-05,9.07064638258904
2019-11-06,9.079854256741948
2019-11-07,9.132393648502878
2019-11-08,9.233906366575965
2019-11-11,9.137546589783893
2019-11-12,9.098652691846238
2019-11-13,9.223672162987377
2019-11-14,9.126311496232594
2019-11-15,9.118859865796015
2019-11-18,9.091283214388381
2019-11-19,9.09800252188469
2019-11-20,9.142411936387916
2019-11-21,9.227857577362045
2019-11-22,9.131978806996138
2019-11-25,9.076809387877852
2019-11-26,9.08933598770526
2019-11-27,9.036855812127202
2019-11-28,9.084360215073726
2019-11-29,9.036815644650371
2019-12-02,9.092754875836288
2019-12-03,8.961207840398346
2019-12-04,9.090499245116717
2019-12-05,9.027030448694175
2019-12-06,8.999206431801639
2019-12-09,8.993736388890488
2019-12-10,8.947033789943264
2019-12-11,9.009841215491544
2019-12-12,9.005154711871734
2019-12-13,9.029499367301021
2019-12-16,9.018763691579073
2019-12-17,9.01965703078352
2019-12-18,9.008191487884307
2019-12-19,9.011523442610207
2019-12-20,9.02761250081693
2019-12-23,9.022574077003828
2019-12-24,9.02261722329909
2019-12-25,9.039676195391447
2019-12-26,9.028903310671199
2019-12-27,9.032421882126688
2019-12-30,9.018078176584364
2019-12-31,8.975799599661048
2020-01-01,9.008133285624552
2020-01-02,9.01091420728649
2020-01-03,8.993224704476857
2020-01-06,8.993489010273517
2020-01-07,9.051151293429896
2020-01-08,9.030771388890182
2020-01-09,9.052309694327453
2020-01-10,8.977077744230247
2020-01-13,8.988430479901131
2020-01-14,9.029024236799463
2020-01-15,8.984179209165376
2020-01-16,8.993410483219403
2020-01-17,9.037492188871722
2020-01-20,9.01552140871517
2020-01-21,9.012352124789537
2020-01-22,8.998482248350241
2020-01-23,9.005294740230518
2020-01-24,8.980258810408952
2020-01-27,8.936911977293606
2020-01-28,8.881223494319958
2020-01-29,8.90225973698623
2020-01-30,8.923997442148874
2020-01-31,8.900760653656976
2020-02-03,8.87165469373345
2020-02-04,8.909984991209367
2020-02-05,8.915928788090206
2020-02-06,8.922897996612294
2020-02-07,8.929919415964672
2020-02-10,8.92910814735775
2020-02-11,8.932332369802662
2020-02-12,8.932008290429001
2020-02-13,8.902707327635097
2020-02-14,8.906426008143459
2020-02-17,8.907530965219944
2020-02-18,8.906980323139566
2020-02-19,8.893825885539835
2020-02-20,8.90673141857926
2020-02-21,8.905344915414624
2020-02-24,8.91740951954098
2020-02-25,8.870266404207099
2020-02-26,8.918324607206653
2020-02-27,8.883120957144632
2020-02-28,8.91180006419136
2020-03-02,17.31150124828746
2020-03-03,18.460735450187943
2020-03-04,18.450096756427904
2020-03-05,18.4458070481823
2020-03-06,18.44818593212559
2020-03-09,18.520750216521595
2020-03-10,19.135511683331725
2020-03-11,19.126828710524652
2020-03-12,19.169525001113282
2020-03-13,19.473680670739334
2020-03-16,19.523001946194242
2020-03-17,19.914125888113738
2020-03-18,19.922251855295418
2020-03-19,20.443609938406894
2020-03-20,20.45956029600193
2020-03-23,20.508079966034334
2020-03-24,20.510735108598574
2020-03-25,20.629483565668565
2020-03-26,20.636638650990776
2020-03-27,20.639474119320198
2020-03-30,20.69199208452064
2020-03-31,20.757068430204217
2020-04-01,21.237485378564813
2020-04-02,21.237019931131886
2020-04-03,21.863392889528484
2020-04-06,22.037758361655968
2020-04-07,22.026601684154528
2020-04-08,22.02495819626165
2020-04-09,22.158799672443912
2020-04-10,22.320982491873195
2020-04-13,22.27637349779018
2020-04-14,22.276323006034975
2020-04-15,22.32069322250136
2020-04-16,22.369856930900074
2020-04-17,22.369561235076723
2020-04-20,22.40657204916108
2020-04-21,22.50807643476599
2020-04-22,23.884980895159188
2020-04-23,23.858432525843078
2020-04-24,23.857143388509265
2020-04-27,23.802635969587378
2020-04-28,23.802762783144992
2020-04-29,23.803086697486595
2020-04-30,23.80013412544256
2020-05-01,23.80046194310838
2020-05-04,23.800988288091254
2020-05-05,23.80004740348381
2020-05-06,23.79430182659817
2020-05-07,23.793868157048585
2020-05-08,23.79404308801774
2020-05-11,23.79458256118962
2020-05-12,23.79467217504815
2020-05-13,23.794938366560643
2020-05-14,23.79489667144194
2020-05-15,23.794208743477576
2020-05-18,23.794194546091592
2020-05-19,23.793708859223067
2020-05-20,23.79404638313119
2020-05-21,23.793854106525075
2020-05-22,23.793927162891634
2020-05-25,23.79450389918757
2020-05-26,23.794860415457492
2020-05-27,23.795216180649795
2020-05-28,23.79552718693435
2020-05-29,23.7954914309532
2020-06-01,23.795802260083086
2020-06-02,23.795401730264057
2020-06-03,23.795713532564747
2020-06-04,23.796067966179244
2020-06-05,23.796417811420973
2020-06-08,23.795969570136855
2020-06-09,23.796308241966702
2020-06-10,23.796957268309285
2020-06-11,23.79723615415522
2020-06-12,23.79549792931877
2020-06-15,23.794971725041584
2020-06-16,23.795215924296663
2020-06-17,23.795363456423182
2020-06-18,23.795713605593328
2020-06-19,23.795949261477844
2020-06-22,23.795271329587226
2020-06-23,23.795501932192472
2020-06-24,23.79584766890953
2020-06-25,23.795509666518342
2020-06-26,23.795719745656854
2020-06-29,23.796089375878566
2020-06-30,23.79635510911605
2020-07-01,23.79663713780872
2020-07-02,23.796981643547745
2020-07-03,23.79724738543166
2020-07-06,23.797595093074435
2020-07-07,23.79793417537919
2020-07-08,23.798263855005104
2020-07-09,23.798556127523646
2020-07-10,23.79873210810672
2020-07-13,23.798976458908445
2020-07-14,23.799296789720785
2020-07-15,23.74280368349495
2020-07-16,22.96389900681806
2020-07-17,14.940102946843687
2020-07-20,8.378313468882869
2020-07-21,8.345996531980663
2020-07-22,8.336733218804822
2020-07-23,8.343539914660653
2020-07-24,8.378289749935405
2020-07-27,8.358138109377089
2020-07-28,8.329345115898931
2020-07-29,8.342654073349035
2020-07-30,8.349850027451849
2020-07-31,8.357220125656884
2020-08-03,8.232637643088639
2020-08-04,8.226549060556998
2020-08-05,8.240696813188517
2020-08-06,8.24121802827407
2020-08-07,8.230402720257555
2020-08-10,8.231820017502965
2020-08-11,8.208115288184372
2020-08-12,8.232940680757007
2020-08-13,8.247747233602615
2020-08-14,8.235998274857085
2020-08-17,8.244711483675317
2020-08-18,8.239276712696498
2020-08-19,8.249251122453257
2020-08-20,8.265850061632428
2020-08-21,8.242704491276722
2020-08-24,8.252440551429887
2020-08-25,8.284595506276567
2020-08-26,8.268766139139558
2020-08-27,8.346610193360618
2020-08-28,8.3206338002386
2020-08-31,8.284389080355405
2020-09-01,8.261978637733595
2020-09-02,8.34124104114987
2020-09-03,8.595529177573075
2020-09-04,8.933354129267016
2020-09-07,9.800004485462289
2020-09-08,8.50309675328806
2020-09-09,11.617443141515803
2020-09-10,8.77163614191144
2020-09-11,8.761499218737203
2020-09-14,8.430400917377467
2020-09-15,8.523078250476962
2020-09-16,8.442365660540025
2020-09-17,8.46373028835321
2020-09-18,8.536752645993761
2020-09-21,8.64213864089665
2020-09-22,8.63077137202627
2020-09-23,8.633211030417083
2020-09-24,10.283058658037703
2020-09-25,9.302913160373024
2020-09-28,9.051246020951545
2020-09-29,9.430262458926453
2020-09-30,9.00884748637048
2020-10-01,9.881484732019569
2020-10-02,9.255782490478044
2020-10-05,8.818532992634383
2020-10-06,9.546282883421268
2020-10-07,8.597070298877421
2020-10-08,8.855797292553529
2020-10-09,8.468359195517575
2020-10-12,8.488776206472403
2020-10-13,8.863494147258555
2020-10-14,8.519672812885581
2020-10-15,8.534326337230251
2020-10-16,8.486671655115671
2020-10-19,8.51145734656606
2020-10-20,8.80547666794132
2020-10-21,8.544393505301917
2020-10-22,8.791072572723992
2020-10-23,8.68090639503776
2020-10-26,8.578215279985958
2020-10-27,8.44966688113016
2020-10-28,8.486361238145259
2020-10-29,9.264420736889265
2020-10-30,8.668377759122524
2020-11-02,8.613618553038423
2020-11-03,8.649341522154463
2020-11-04,8.716782784200529
2020-11-05,8.921544647469222
2020-11-06,8.6054009562715
2020-11-09,8.507537619213824
2020-11-10,8.983735914841983
2020-11-11,8.436301093212052
2020-11-12,8.42077474473703
2020-11-13,8.43741456303747
2020-11-16,8.383763496612449
2020-11-17,8.391507561095448
2020-11-18,8.361576200513634
2020-11-19,8.379134214697766
2020-11-20,8.362078382960004
2020-11-23,8.419418913968048
2020-11-24,8.38143527075549
2020-11-25,8.437018407478421
2020-11-26,8.388403707538265
2020-11-27,8.464486953337095
2020-11-30,8.553482562831269
2020-12-01,8.535158243515609
2020-12-02,8.661174723323272
2020-12-03,8.472492110444419
2020-12-04,8.484281911100807
2020-12-07,8.544171467283224
2020-12-08,8.494593393161999
2020-12-09,8.494393599634245
2020-12-10,8.538276222504486
2020-12-11,8.558504444033428
2020-12-14,8.513537024103485
2020-12-15,8.493968311841023
2020-12-16,8.507983020703811
2020-12-17,8.476822665909104
2020-12-18,8.493288032670927
2020-12-21,8.48713940196959
2020-12-22,8.43625403756979
2020-12-23,8.44323380602733
2020-12-24,8.447479445718013
2020-12-25,8.415737844744024
2020-12-28,8.41697546564055
2020-12-29,8.503899992690632
2020-12-30,8.426126182769554
2020-12-31,8.426943671882814
2021-01-01,8.441170401567456
2021-01-04,8.413930737745952
2021-01-05,8.36287472887252
2021-01-06,8.410480487184751
2021-01-07,8.436389166206656
2021-01-08,8.383685885374101
2021-01-11,8.394686644741837
2021-01-12,8.36648095683829
2021-01-13,8.372839817413686
2021-01-14,8.371570751906436
2021-01-15,8.36565051629454
2021-01-18,8.347427250445211
2021-01-19,8.382773881746754
2021-01-20,8.387154043815247
2021-01-21,8.433651209234167
2021-01-22,8.421087649721573
2021-01-25,8.401623401438496
2021-01-26,8.427591543433588
2021-01-27,8.411771959765503
2021-01-28,8.258822121008704
2021-01-29,8.257334499947994
2021-02-01,8.278923356667336
2021-02-02,8.26902809693738
2021-02-03,8.260063475690027
2021-02-04,8.259010046883086
2021-02-05,8.257652821544891
2021-02-08,8.257248004999958
2021-02-09,8.260648508836058
2021-02-10,8.25596984835121
2021-02-11,8.257693974699121
2021-02-12,8.253368443142927
2021-02-15,8.253311201779999
2021-02-16,8.25210988086747
2021-02-17,8.253062899887455
2021-02-18,8.249314820182223
2021-02-19,8.252105990041482
2021-02-22,8.288259194893776
2021-02-23,8.26729435281384
2021-02-24,8.254659132792616
2021-02-25,8.254095230352497
2021-02-26,8.32759919433789
2021-03-01,8.26909359645988
2021-03-02,8.256806093403872
2021-03-03,8.256083585102933
2021-03-04,8.25496601029526
2021-03-05,8.26320779537098
2021-03-08,8.262451434748028
2021-03-09,8.265840985162924
2021-03-10,8.265443518863524
2021-03-11,8.265069691721985
2021-03-12,8.265274316033423
2021-03-15,8.264050290188997
2021-03-16,8.262764259998015
2021-03-17,8.262006110674022
2021-03-18,8.260586834356875
2021-03-19,8.296673705573061
2021-03-22,8.292635038228875
2021-03-23,8.29114615621237
2021-03-24,8.301806540726398
2021-03-25,8.310075988955026
2021-03-26,8.311985387816165
2021-03-29,8.318031818843531
2021-03-30,8.317030110998365
2021-03-31,8.317584767208912
2021-04-01,8.316881289178434
2021-04-02,8.318284618121247
2021-04-05,8.316773333084775
2021-04-06,8.317665172324183
2021-04-07,8.316297100791427
2021-04-08,8.314782730100244
2021-04-09,8.314152737774025
2021-04-12,8.312739368717407
2021-04-13,8.311230545537047
2021-04-14,8.310956876994819
2021-04-15,8.312388663494344
2021-04-16,8.320469827666097
2021-04-19,8.312120551870773
2021-04-20,8.310759232624415
2021-04-21,8.310003222094206
2021-04-22,8.372705185479575
2021-04-23,8.376593823230742
2021-04-26,8.357988445766411
2021-04-27,8.36841031101801
2021-04-28,8.43090234606164
2021-04-29,8.394770066353946
2021-04-30,8.41112326219469
2021-05-03,8.402190068009048
2021-05-04,8.409406585546293
2021-05-05,8.38452120572513
2021-05-06,8.371213402729943
2021-05-07,8.392452122792646
2021-05-10,8.392397991409016
2021-05-11,8.35092744291806
2021-05-12,8.360883400010756
2021-05-13,8.337212317150975
2021-05-14,8.321142281204494
2021-05-17,8.302427654039338
2021-05-18,8.303747072854726
2021-05-19,8.301487355881642
2021-05-20,8.322847967180692
2021-05-21,8.321472434696744
2021-05-24,8.315278970194647
2021-05-25,8.32329808008195
2021-05-26,8.310206999664564
2021-05-27,8.30534627896784
2021-05-28,8.312367627277457
2021-05-31,8.311856953368636
2021-06-01,8.30650948254795
2021-06-02,8.306508823490462
2021-06-03,8.304091369270083
2021-06-04,8.309057845645059
2021-06-07,8.309941328643779
2021-06-08,8.295393040426834
2021-06-09,8.297764637832213
2021-06-10,8.294387779163074
2021-06-11,8.298164740233654
2021-06-14,8.297961469195362
2021-06-15,8.297078366519635
2021-06-16,8.307944621795713
2021-06-17,8.31030616478955
2021-06-18,8.310013178025638
2021-06-21,8.28982649886628
2021-06-22,8.287012398050695
2021-06-23,8.29162818187596
2021-06-24,8.295537554964756
2021-06-25,8.290609044004826
2021-06-28,8.286392721047111
2021-06-29,8.292644272439613
2021-06-30,8.28463698342296
2021-07-01,8.289009905134105
2021-07-02,8.291156424026557
2021-07-05,8.29138863002974
2021-07-06,8.290651587665753
2021-07-07,8.286714160532805
2021-07-08,8.2959969756591
2021-07-09,8.272682036419482
2021-07-12,8.272695532848957
2021-07-13,8.273259105765758
2021-07-14,8.273426411089456
2021-07-15,8.281015992475268
2021-07-16,8.28800024336234
2021-07-19,8.270121059612292
2021-07-20,8.323689733445276
2021-07-21,8.277602844326298
2021-07-22,8.290466121456369
2021-07-23,8.281223667516066
2021-07-26,8.281251577627135
2021-07-27,8.286704645327225
2021-07-28,8.27533688106499
2021-07-29,8.2751025002778
2021-07-30,8.276520238373768
2021-08-02,8.27136405196029
2021-08-03,8.289700241483912
2021-08-04,8.27588505604041
2021-08-05,8.290351474516905
2021-08-06,8.283482159336065
2021-08-09,8.303122074330302
2021-08-10,8.299861347417561
2021-08-11,8.314585064494919
2021-08-12,8.29890633528063
2021-08-13,8.288967177806866
2021-08-16,8.302997506601617
2021-08-17,8.289257669076939
2021-08-18,8.279516655694149
2021-08-19,8.273198721918313
2021-08-20,8.28772260167348
2021-08-23,8.278879504476965
2021-08-24,8.309224607992881
2021-08-25,8.284280981331362
2021-08-26,8.28061374661738
2021-08-27,8.277970742890723
2021-08-30,8.283782417501378
2021-08-31,8.280549540888337
2021-09-01,8.281147337871623
2021-09-02,8.27910341102498
2021-09-03,8.282288831362017
2021-09-06,8.283177106275799
2021-09-07,8.279975166930782
2021-09-08,8.280720789490871
2021-09-09,8.281374921763199
2021-09-10,8.287088347802003
2021-09-13,8.300220630499913
2021-09-14,8.288345167096349
2021-09-15,8.292936920460942
2021-09-16,8.294862866734071
2021-09-17,8.296499822614594
2021-09-20,8.285083743198584
2021-09-21,8.268632933605401
2021-09-22,8.267954491110437
2021-09-23,8.269755749127558
2021-09-24,8.266313109269799
2021-09-27,8.2653330924495
2021-09-28,8.264278790240917
2021-09-29,8.266563769328725
2021-09-30,8.26523454371203
2021-10-01,8.267815917180013
2021-10-04,8.272647382026037
2021-10-05,8.274072567962083
2021-10-06,8.272458966506338
2021-10-07,8.270057776625794
2021-10-08,8.264021537239735
2021-10-11,8.259416909843106
2021-10-12,8.272206255264678
2021-10-13,8.270601673036467
2021-10-14,8.284440404056834
2021-10-15,8.3179803498278
2021-10-18,8.296891295645652
2021-10-19,8.521798786895223
2021-10-20,8.554771551380325
2021-10-21,8.259951295382944
2021-10-22,8.272650252901938
2021-10-25,8.2597925489853
2021-10-26,8.257449442896519
2021-10-27,8.251959546736563
2021-10-28,8.271480170629248
2021-10-29,8.257949353125724
2021-11-01,8.248123210902493
2021-11-02,8.251113006433846
2021-11-03,8.250872010792818
2021-11-04,8.270569102163705
2021-11-05,8.266171410651172
2021-11-08,8.305687574769102
2021-11-09,8.28080035391099
2021-11-10,8.309645869083464
2021-11-11,8.409586084479002
2021-11-12,8.266844536727483
2021-11-15,8.26324215641278
2021-11-16,8.265754566382846
2021-11-17,8.262026968118276
2021-11-18,8.267017089599792
2021-11-19,8.271249131729506
2021-11-22,8.375883824482646
2021-11-23,8.306775378262454
2021-11-24,8.288920407600305
2021-11-25,8.270724105563952
2021-11-26,8.260208119601478
2021-11-29,8.280293729389935
2021-11-30,10.720952605439427
2021-12-01,8.300227646384425
2021-12-02,8.285453577889289
2021-12-03,8.284746386668987
2021-12-06,8.283744709555187
2021-12-07,8.288752350045721
2021-12-08,8.288998762551648
2021-12-09,8.287559562848035
2021-12-10,8.288841332512044
2021-12-13,8.28909755824623
2021-12-14,8.288048213713704
2021-12-15,8.288621941625134
2021-12-16,8.288599357624143
2021-12-17,8.287602174781505
2021-12-20,8.288548841482783
2021-12-21,8.292301120009416
2021-12-22,8.294805505041808
2021-12-23,8.297970850448827
2021-12-24,8.298075448431613
2021-12-27,8.29700448962226
2021-12-28,8.296172741536827
2021-12-29,8.294839110630068
2021-12-30,8.296967131011538
2021-12-31,8.295542979493902
2022-01-03,8.294471982930714
2022-01-04,8.293246861978444
2022-01-05,8.292964897872753
2022-01-06,8.291999922818983
2022-01-07,8.290581807761171
2022-01-10,8.28915987876978
2022-01-11,8.288223999254747
2022-01-12,8.301446419067906
2022-01-13,8.301796654109593
2022-01-14,8.2944214957227
2022-01-17,8.293140554782108
2022-01-18,8.291974438057913
2022-01-19,8.291282636776451
2022-01-20,8.295981228721214
2022-01-21,8.295688580397178
2022-01-24,8.296194912295302
2022-01-25,8.301826932733924
2022-01-26,8.30775554586198
2022-01-27,8.30409720624614
2022-01-28,8.301929771485407
2022-01-31,8.372065387916482
2022-02-01,8.288681637432918
2022-02-02,8.285246684755817
2022-02-03,8.28507903945124
2022-02-04,8.296395098270464
2022-02-07,8.284785960403992
2022-02-08,8.283535238060551
2022-02-09,8.28213809551409
2022-02-10,8.280788975584414
2022-02-11,9.434787898188974
2022-02-14,8.36982187115707
2022-02-15,8.31053585993889
2022-02-16,8.381891206751918
2022-02-17,8.281697051680768
2022-02-18,8.281537620311754
2022-02-21,8.301591593410457
2022-02-22,8.282083007854231
2022-02-23,8.28899624080189
2022-02-24,8.337096705094622
2022-02-25,8.322071529139475
2022-02-28,8.337847319870978
2022-03-01,8.618625533142104
2022-03-02,15.643101850066312
2022-03-03,19.45822748134523
2022-03-04,18.19818119660767
2022-03-07,23.771746387839077
2022-03-08,23.78211304152365
2022-03-09,23.782269366091473
2022-03-10,23.780364740172608
2022-03-11,23.780629855036054
2022-03-14,23.78095075410119
2022-03-15,23.78026715240896
2022-03-16,23.780410170126657
2022-03-17,23.780730567627995
2022-03-18,23.780129251270317
2022-03-21,23.78046188615524
2022-03-22,23.780481002515188
2022-03-23,23.78082841319321
2022-03-24,23.780878591110294
2022-03-25,23.781223952147414
2022-03-28,23.781530710064423
2022-03-29,23.781341049526603
2022-03-30,23.781689794150942
2022-03-31,23.781978917771628
2022-04-01,23.781630754608205
2022-04-04,23.781954522995132
2022-04-05,23.782208572142522
2022-04-06,23.782362009481652
2022-04-07,23.782292099238038
2022-04-08,23.782638998375646
2022-04-11,23.784488354341153
2022-04-12,23.784572657596073
2022-04-13,23.784365231257457
2022-04-14,23.784344936835605
2022-04-15,23.78468169052575
2022-04-18,23.785024929848294
2022-04-19,23.785367733694464
2022-04-20,23.7855195238446
2022-04-21,23.785861531224928
2022-04-22,23.786200928656733
2022-04-25,23.78629094536806
2022-04-26,23.786318623110617
2022-04-27,23.786623436686305
2022-04-28,23.78696604298696
2022-04-29,23.786968345226086
2022-05-02,23.787267957591492
2022-05-03,23.7875783756893
2022-05-04,23.787852553211444
2022-05-05,23.78731228275626
2022-05-06,23.787498729907842
2022-05-09,23.787825013424005
2022-05-10,23.787043094168922
2022-05-11,23.78725455694486
2022-05-12,23.787392601161518
2022-05-13,23.787731913290287
2022-05-16,23.787867703278174
2022-05-17,23.788112881497963
2022-05-18,23.78841332332046
2022-05-19,23.788426527216004
2022-05-20,23.7886217349359
2022-05-23,23.78895307116029
2022-05-24,23.789228785742644
2022-05-25,23.78955514203584
2022-05-26,23.789876966113223
2022-05-27,23.790028431734793
2022-05-30,23.790249052909633
2022-05-31,23.79056746499263
2022-06-01,23.790905073404446
2022-06-02,23.7911173235306
2022-06-03,23.791339163763112
2022-06-06,23.791676584176223
2022-06-07,23.791996919506005
2022-06-08,23.792138769348714
2022-06-09,23.792476983504535
2022-06-10,23.792704391038004
2022-06-13,23.792984401883473
2022-06-14,23.792878497391044
2022-06-15,23.7931371541252
2022-06-16,23.793427953787972
2022-06-17,23.793758923816526
2022-06-20,23.793759757693785
2022-06-21,23.794083493554254
2022-06-22,23.794380093522108
2022-06-23,23.794709519442712
2022-06-24,23.795046694583334
2022-06-27,23.79512860048778
2022-06-28,23.795462004236818
2022-06-29,23.7957987940053
2022-06-30,23.796135690602043
2022-07-01,23.796469688095637
2022-07-04,23.796790371682135
2022-07-05,23.797099822641332
2022-07-06,23.796422404593812
2022-07-07,23.796653923762918
2022-07-08,23.79673466323152
2022-07-11,23.797070065373156
2022-07-12,23.797413110428245
2022-07-13,23.797108801215714
2022-07-14,23.797454435460082
2022-07-15,23.79778343880823
2022-07-18,23.797762749923574
2022-07-19,23.798014582473517
2022-07-20,23.798348342333632
2022-07-21,23.798679565865967
2022-07-22,23.79900629585121
2022-07-25,23.799069649169606
2022-07-26,23.79940157983713
2022-07-27,23.799719742574737
2022-07-28,23.799682803679985
2022-07-29,23.799935892947346
2022-08-01,23.800146602198133
2022-08-02,23.80022555114148
2022-08-03,23.800520930264142
2022-08-04,23.800801443519084
2022-08-05,23.801105494601764
2022-08-08,23.801437303279094
2022-08-09,23.80152845752307
2022-08-10,23.801861623508604
2022-08-11,23.802088094143926
2022-08-12,23.80242144925522
2022-08-15,23.802754807129567
2022-08-16,23.802812044739532
2022-08-17,23.803065021500522
2022-08-18,23.803397817163884
2022-08-19,23.80372537408787
2022-08-22,23.804033841106033
2022-08-23,23.804175292371728
2022-08-24,23.80421621623028
2022-08-25,23.804547858931787
2022-08-26,23.804867059428485
2022-08-29,23.80513742657053
2022-08-30,23.805467429905313
2022-08-31,23.80563915370521
2022-09-01,23.80579816820722
2022-09-02,23.80576816131459
2022-09-05,23.806070963612832
2022-09-06,23.80637722277023
2022-09-07,23.80647869041149
2022-09-08,23.80680182410503
2022-09-09,23.807132633495947
2022-09-12,23.807157589120457
2022-09-13,23.80742257203483
2022-09-14,23.807119255784084
2022-09-15,23.807387130137457
2022-09-16,23.807182358245367
2022-09-19,23.80750823530928
2022-09-20,23.80783646955515
2022-09-21,23.8081086264988
2022-09-22,23.808437740333623
2022-09-23,23.808727249168832
2022-09-26,23.808211451541155
2022-09-27,23.80830252997044
2022-09-28,23.80850135700716
2022-09-29,23.807619306679698
2022-09-30,23.80783100981629
2022-10-03,23.808084062791828
2022-10-04,23.80772498826554
2022-10-05,23.80748808832677
2022-10-06,23.807788076699286
2022-10-07,23.80811474506605
2022-10-10,23.80843923424406
2022-10-11,23.808608892826513
2022-10-12,23.808881060534617
2022-10-13,23.80919358212461
2022-10-14,23.809400380239797
2022-10-17,23.809213378606078
2022-10-18,23.809508249575295
2022-10-19,23.80982603669058
2022-10-20,23.81014910839074
2022-10-21,23.810449396765947
2022-10-24,23.810455889637968
2022-10-25,23.81077617698427
2022-10-26,23.811003624696745
2022-10-27,23.811325257419433
2022-10-28,23.811630982678604
2022-10-31,23.811930368543162
2022-11-01,23.81217764328425
2022-11-02,23.812461267412463
2022-11-03,23.812744803618727
2022-11-04,23.81305340003614
2022-11-07,23.81281583218215
2022-11-08,23.813139239972735
2022-11-09,23.813462232051457
2022-11-10,23.813286312518827
2022-11-11,23.81197345483645
2022-11-14,23.812290021681886
2022-11-15,23.81244915443771
