,cum_pnl
2020-05-25,0.7103440843053692
2020-05-26,0.7055469134326001
2020-05-27,0.7073642780944684
2020-05-28,0.7077293333475249
2020-05-29,0.7111366728933383
2020-06-01,0.713480562367167
2020-06-02,0.7109500780258158
2020-06-03,0.704683144864333
2020-06-04,0.7036202332797914
2020-06-05,0.6996399849614336
2020-06-08,0.7043101421227295
2020-06-09,0.7078589399614731
2020-06-10,0.712528406778305
2020-06-11,0.7037257643674357
2020-06-12,0.7049209295512143
2020-06-15,0.7055959876108384
2020-06-16,0.7068232511870747
2020-06-17,0.7072593306790086
2020-06-18,0.7078344982529271
2020-06-19,0.7111132819872569
2020-06-22,0.7145025494380793
2020-06-23,0.7167746302883593
2020-06-24,0.7119805175999069
2020-06-25,0.7146912900248112
2020-06-26,0.7137321212065193
2020-06-29,0.7159681314102225
2020-06-30,0.7204023499823973
2020-07-01,0.7175884149866029
2020-07-02,0.7192815159228452
2020-07-03,0.7195065360281327
2020-07-06,0.7228206972124003
2020-07-07,0.7249272312756918
2020-07-08,0.7287863940654288
2020-07-09,0.7272633775769439
2020-07-10,0.7275159472640637
2020-07-13,0.7275940285567601
2020-07-14,0.7315590118076933
2020-07-15,0.7327743096074434
2020-07-16,0.7297420014244532
2020-07-17,0.7324334481908837
2020-07-20,0.7353699511410765
2020-07-21,0.7411188891761457
2020-07-22,0.7470889088784981
2020-07-23,0.7480620833000518
2020-07-24,0.7488928261112677
2020-07-27,0.755239430647356
2020-07-28,0.7584704202812241
2020-07-29,0.7626101950681513
2020-07-30,0.7615920650847315
2020-07-31,0.7656078773140557
2020-08-03,0.7669711109645007
2020-08-04,0.7758724835710752
2020-08-05,0.7789998930003899
2020-08-06,0.7842953480942647
2020-08-07,0.7793637469023347
2020-08-10,0.7786275470447185
2020-08-11,0.7555848926864264
2020-08-12,0.7596985109766338
2020-08-13,0.7629594979142171
2020-08-14,0.7618794242300007
2020-08-17,0.769474104481525
2020-08-18,0.7726475865352217
2020-08-19,0.7607907888902586
2020-08-20,0.7650432592952633
2020-08-21,0.7658267582512959
2020-08-24,0.7667972851177056
2020-08-25,0.7657728457703316
2020-08-26,0.7718071803626322
2020-08-27,0.7663149829617099
2020-08-28,0.7733835156046053
2020-08-31,0.7749687425758004
2020-09-01,0.7776966530429524
2020-09-02,0.7787670920191435
2020-09-03,0.7691894939439711
2020-09-04,0.7632854975145803
2020-09-07,0.7628283977600677
2020-09-08,0.7576190857488736
2020-09-09,0.7643080975141286
2020-09-10,0.7613324493915062
2020-09-11,0.7603985789798224
2020-09-14,0.7656125795036591
2020-09-15,0.7663263011609139
2020-09-16,0.7653362232302304
2020-09-17,0.7611525916256556
2020-09-18,0.7586683249994974
2020-09-21,0.7514127374694517
2020-09-22,0.7526467556084699
2020-09-23,0.7409805282957239
2020-09-24,0.7431075381871913
2020-09-25,0.7462567460050346
2020-09-28,0.7531626877512109
2020-09-29,0.7550104600451141
2020-09-30,0.7540720899818014
2020-10-01,0.758018071318803
2020-10-02,0.7540404824268427
2020-10-05,0.7579138394234926
2020-10-06,0.7498649208390784
2020-10-07,0.7541420817021648
2020-10-08,0.7577248095604714
2020-10-09,0.7647577673425686
2020-10-12,0.7681863597331783
2020-10-13,0.7635572902332838
2020-10-14,0.763607843638457
2020-10-15,0.7639711867991464
2020-10-16,0.762224893822988
2020-10-19,0.7578876097536957
2020-10-20,0.758068967197155
2020-10-21,0.7591408818911071
2020-10-22,0.7563696500702344
2020-10-23,0.7569459182682434
2020-10-26,0.7539200256124949
2020-10-27,0.7547649359824573
2020-10-28,0.7413889883114889
2020-10-29,0.7409440960954715
2020-10-30,0.7385069607216784
2020-11-02,0.7446684063411968
2020-11-03,0.7496969877422138
