,PureMarket_WHMM,Hierarchical_B,Hierarchical_C,EqualWeight,SixtyForty
2023-11-21,0.6507911241173737,0.712870356605389,0.6737060975236376,0.858674309425316,1.0137081423418826
2023-11-22,0.6526753598425554,0.7168329729489415,0.6754849003516606,0.8577473083890723,1.0160539886798003
2023-11-23,0.6524061303667111,0.7176669400453877,0.6760298020845255,0.8560164253496765,1.0160979749917234
2023-11-24,0.6498608098089768,0.7174052136389056,0.6740768927768119,0.8533883541351135,1.0143841267950264
2023-11-27,0.6500841613952254,0.7142824919372049,0.675454133986772,0.8541257671504814,1.0163595438921433
2023-11-28,0.6532003134101243,0.7142836924668968,0.6779182003940208,0.8630600217669124,1.0185351749466425
2023-11-29,0.6544128369066596,0.7113298710958206,0.6785692183282866,0.8667870722558658,1.0203781913191272
2023-11-30,0.6536715694036235,0.7146331889094395,0.6777440731682856,0.8630193033116812,1.0202555514561014
2023-12-01,0.6567340877215848,0.7185953833779948,0.6841286417201541,0.862646343707076,1.027714596719564
2023-12-04,0.6529476401976302,0.71547695206427,0.6798740810153937,0.8550321875191164,1.022920265932727
2023-12-05,0.6557014138052045,0.7177027183563078,0.6838298550784611,0.8539749354748373,1.0256763207351305
2023-12-06,0.6537197061295045,0.7169709294149759,0.6851966424932343,0.8471562792655358,1.0251331766973333
2023-12-07,0.6549397963187847,0.7196450733986628,0.6853744087283246,0.8481026262321627,1.0289140844073081
2023-12-08,0.6552534579698235,0.7201110579455023,0.6825275495398491,0.8494594626548678,1.0289570153587728
2023-12-11,0.6575430143513389,0.7241246385498882,0.6840136288391255,0.8483031637086529,1.0312329532139455
2023-12-12,0.6566539782439694,0.7232897728211314,0.6836564665851923,0.8442462081918433,1.0349487026295836
2023-12-13,0.6659256888672628,0.7301605405573214,0.6937056846776255,0.855133548457549,1.0489308018693442
2023-12-14,0.6674247510275991,0.7226489719782728,0.6925926614145616,0.8632792977141327,1.0542645747685475
2023-12-15,0.6670118662840738,0.7216586335952114,0.6913081985730588,0.8606392659533314,1.0541224639330717
2023-12-18,0.6696186673024549,0.7248771565174148,0.6925669549939294,0.8676381023714653,1.0558095945747137
2023-12-19,0.6734692684541302,0.7269914295366403,0.6947283707911257,0.8728072624825605,1.0601989883857434
2023-12-20,0.6657430397734028,0.7208491502664861,0.6936576027577611,0.8729418718442081,1.0534453671434838
2023-12-21,0.6708195593674164,0.7233667497343466,0.6940904038820432,0.8747001467935487,1.0586941039793407
2023-12-22,0.6707466906295275,0.721365801352797,0.6925245457951917,0.8734644739047734,1.0593555279427074
2023-12-25,0.6707715071473787,0.7213658013628079,0.6925671499208012,0.8734881821992817,1.059402944531724
2023-12-26,0.6733648936250262,0.7228843493272126,0.6938831606757763,0.8757411966938999,1.0622203006032613
2023-12-27,0.6754392341611021,0.7218629336011517,0.6964642670840182,0.8800269451242773,1.0664298621233939
2023-12-28,0.673681636183147,0.7187538231700479,0.692364971926144,0.8721426105907287,1.0649316303512861
2023-12-29,0.6725389170298649,0.7201368567055376,0.6928348702953441,0.8684651879362574,1.0626647012528008
2024-01-01,0.6725636467290582,0.7201368567069789,0.6928770309186417,0.8684888137499821,1.0627119528802502
2024-01-02,0.6691601844011363,0.7222994708146426,0.6925900540825607,0.8636001420043675,1.0571004873137488
2024-01-03,0.6659104048710598,0.7213977891424804,0.6931047121662969,0.8640052443138245,1.053386583753962
2024-01-04,0.6617360411240883,0.7193464622923439,0.6895389413623099,0.8582976530535277,1.048518215392144
2024-01-05,0.6635905854476069,0.7221063540886642,0.6899573284599972,0.8653028522679804,1.0480201911091318
2024-01-08,0.6709299250096147,0.7267541484349332,0.6924811182088227,0.85931736148669,1.0577338241362129
2024-01-09,0.6712541339743391,0.7258248650445048,0.6919470196270253,0.8655034136558049,1.0566547305859502
2024-01-10,0.6747117625121968,0.7289866825774387,0.6927193748807641,0.8671804659256744,1.0592540459594326
2024-01-11,0.6761435283449447,0.7272524400060401,0.6935616826430598,0.872411649311331,1.0608102130927741
2024-01-12,0.677295057529538,0.7291314392600694,0.6962735513858314,0.8748295137951538,1.0622944152553946
2024-01-15,0.6774442097150832,0.7300879425220977,0.6971129163442874,0.8754086282261424,1.0623412499807205
2024-01-16,0.6744342304157739,0.7323478873435817,0.6949835477322888,0.872515308033211,1.0566243527484929
2024-01-17,0.6696953296143339,0.7318798157752783,0.6934220416122604,0.8660740089144809,1.0521519701003357
2024-01-18,0.6762157548892032,0.7351639973887465,0.694364274278172,0.8742007812796855,1.0561350468670494
2024-01-19,0.6831491150840429,0.7391667076208241,0.6964962469876981,0.8763006943068072,1.0637420120206713
2024-01-22,0.6859457242837402,0.7395411728814556,0.6974659750182194,0.8788351047657837,1.0663075682742829
2024-01-23,0.6876203660237875,0.7414895173417816,0.69779733809357,0.8807226172468748,1.0669627585593893
2024-01-24,0.6871837024598175,0.7399705271250441,0.6951679682494496,0.8783352351493209,1.0662305960499046
