,cum_pnl
2017-07-20,0.6035811738086599
2017-07-21,0.6047095539561542
2017-07-24,0.6033049239529296
2017-07-25,0.6014971876112742
2017-07-26,0.603961632521519
2017-07-27,0.6022944166735285
2017-07-28,0.6031469272082144
2017-07-31,0.6025693766035158
2017-08-01,0.6052645903516186
2017-08-02,0.6049710394364317
2017-08-03,0.606577331762726
2017-08-04,0.6055107102663855
2017-08-07,0.6067657889942428
2017-08-08,0.6046978794739769
2017-08-09,0.6065170676860172
2017-08-10,0.6016568613123695
2017-08-11,0.6030448802668431
2017-08-14,0.6059354199075715
2017-08-15,0.6032667569060561
2017-08-16,0.6059359978033415
2017-08-17,0.600317611550574
2017-08-18,0.5999289699479355
2017-08-21,0.6012841487689561
2017-08-22,0.6040547009795109
2017-08-23,0.6046209165645742
2017-08-24,0.6025267255054971
2017-08-25,0.6044544497485017
2017-08-28,0.6051548429192841
2017-08-29,0.6068163203205766
2017-08-30,0.6087505365739395
2017-08-31,0.6126205372733459
2017-09-01,0.6118495992530366
2017-09-04,0.6117779085983831
2017-09-05,0.6135154880653962
2017-09-06,0.6133129816599443
2017-09-07,0.6152195830909937
2017-09-08,0.6140139203221401
2017-09-11,0.6157688440715197
2017-09-12,0.6153534664001314
2017-09-13,0.6146266059217025
2017-09-14,0.6148326619126244
2017-09-15,0.6153740565169004
2017-09-18,0.6146412530564586
2017-09-19,0.6147957686924299
2017-09-20,0.6135819150281032
2017-09-21,0.6122818137930456
2017-09-22,0.6133914876877133
2017-09-25,0.6142514335167096
2017-09-26,0.6140415012695587
2017-09-27,0.6122668075916935
2017-09-28,0.612916408811668
2017-09-29,0.6133849526430575
2017-10-02,0.6144592846245573
2017-10-03,0.6157650363045866
2017-10-04,0.6163369667787583
2017-10-05,0.6182451221124513
2017-10-06,0.6168426477771527
2017-10-09,0.6164994033295496
2017-10-10,0.6182881256492933
2017-10-11,0.6190839584801312
2017-10-12,0.6198559758330133
2017-10-13,0.6224849452597979
2017-10-16,0.6220604553644674
2017-10-17,0.6226312157018247
2017-10-18,0.6211756301151464
2017-10-19,0.6220550811078713
2017-10-20,0.6216851808114904
2017-10-23,0.6203081054062161
2017-10-24,0.619644932639231
2017-10-25,0.6159651807564843
2017-10-26,0.6162366900870334
2017-10-27,0.621433457474578
2017-10-30,0.622774258277175
2017-10-31,0.6230666215390012
2017-11-01,0.6240152752450032
2017-11-02,0.6253246322058005
2017-11-03,0.6270782644488228
2017-11-06,0.6288421956955194
2017-11-07,0.628906603465355
2017-11-08,0.6286314336885424
2017-11-09,0.6262253447692998
2017-11-10,0.6226969587566615
2017-11-13,0.6228794509955975
2017-11-14,0.6229029723201077
2017-11-15,0.6226891988796628
2017-11-16,0.6250817160889486
2017-11-17,0.624277826445249
2017-11-20,0.6241138341658213
2017-11-21,0.6276193771004442
2017-11-22,0.6292094213398923
2017-11-23,0.6291686690182845
2017-11-24,0.6293731951408088
2017-11-27,0.6297101046287211
2017-11-28,0.6344211767114305
2017-11-29,0.6325304441775984
2017-11-30,0.634279666991909
2017-12-01,0.6360611563485993
2017-12-04,0.6346543701042859
2017-12-05,0.6341378120300573
2017-12-06,0.6345543045742735
2017-12-07,0.6338101306631275
2017-12-08,0.6362630519500626
2017-12-11,0.6378440859515461
2017-12-12,0.6376244598187062
2017-12-13,0.6397974906870755
2017-12-14,0.6381043914260162
2017-12-15,0.6417095180039298
2017-12-18,0.642474414110724
2017-12-19,0.637913865841121
2017-12-20,0.6360815227498441
2017-12-21,0.6376801521107155
2017-12-22,0.6372755715962396
2017-12-25,0.6373087742687732
2017-12-26,0.6378942406547495
2017-12-27,0.6409567760764988
2017-12-28,0.6409186332347957
2017-12-29,0.6396523408742499
2018-01-01,0.6396862190915779
2018-01-02,0.6407258458633318
2018-01-03,0.6446875265756624
2018-01-04,0.6462592345794523
2018-01-05,0.6482455798558675
2018-01-08,0.6489254176017751
2018-01-09,0.6466693601606155
2018-01-10,0.6460827467187957
2018-01-11,0.6501470593202074
2018-01-12,0.6520346982877661
2018-01-15,0.6520106048121762
2018-01-16,0.6507430226066366
2018-01-17,0.6533493950372223
2018-01-18,0.6511559189610919
2018-01-19,0.6517201218290523
2018-01-22,0.6542991003426812
2018-01-23,0.6572317319983463
2018-01-24,0.6553789570523172
2018-01-25,0.6568809826961918
2018-01-26,0.6601153620982557
2018-01-29,0.6552814134711776
2018-01-30,0.6491777504655172
2018-01-31,0.6498961228182214
2018-02-01,0.6473908626578037
2018-02-02,0.6342888792666946
2018-02-05,0.6188197612026806
2018-02-06,0.6277193142758872
2018-02-07,0.6218070749460934
2018-02-08,0.6046439694933381
2018-02-09,0.6119153747304915
2018-02-12,0.6164569115200003
2018-02-13,0.6184901234942557
2018-02-14,0.6209564257540514
2018-02-15,0.626501413781422
2018-02-16,0.6277092585097507
2018-02-19,0.6279204764349888
2018-02-20,0.6246889927915202
2018-02-21,0.620204046593752
2018-02-22,0.6220075607791785
2018-02-23,0.6312939530009387
2018-02-26,0.6371476613570614
2018-02-27,0.629308858961037
2018-02-28,0.626188224074695
2018-03-01,0.623156787213128
2018-03-02,0.6228544192583118
2018-03-05,0.626946142064986
2018-03-06,0.627851565090218
2018-03-07,0.6273655610633676
2018-03-08,0.6299345717327992
2018-03-09,0.6366431081862145
2018-03-12,0.6370599448587612
2018-03-13,0.6352093667305094
2018-03-14,0.6340892614519124
2018-03-15,0.6334886359628776
2018-03-16,0.6334875844127983
2018-03-19,0.6267878334065412
2018-03-20,0.6260045901316585
2018-03-21,0.6243357566733174
2018-03-22,0.6166993322475398
2018-03-23,0.6077473776001823
2018-03-26,0.6071680760821377
2018-03-27,0.608314220285405
2018-03-28,0.6064150595301263
2018-03-29,0.613648707292279
2018-03-30,0.6137851614095147
2018-04-02,0.6134444911838058
2018-04-03,0.6114216684475623
2018-04-04,0.5968998187104181
2018-04-05,0.5976243093779641
2018-04-06,0.5992212746242019
2018-04-09,0.600711442520042
2018-04-10,0.6019191025437672
2018-04-11,0.6049734880060691
2018-04-12,0.5994470638544744
2018-04-13,0.6025373503767737
2018-04-16,0.6030405634924344
2018-04-17,0.6050254188919197
2018-04-18,0.6028411507504813
2018-04-19,0.5993139906497754
2018-04-20,0.5947921371943634
2018-04-23,0.5917999916177952
2018-04-24,0.5919237602089831
2018-04-25,0.5884670404644229
2018-04-26,0.589544704378417
2018-04-27,0.5922777001227411
2018-04-30,0.5912089189205405
2018-05-01,0.5868487031319308
2018-05-02,0.5872769569466566
2018-05-03,0.5896666085303542
2018-05-04,0.5913120444748389
2018-05-07,0.5912749757137531
2018-05-08,0.5904418751593477
2018-05-09,0.5889209542958046
2018-05-10,0.5926415257931564
2018-05-11,0.591738641010175
2018-05-14,0.5894799756411306
2018-05-15,0.5805862514053488
2018-05-16,0.5793710967613792
2018-05-17,0.5785735659691831
2018-05-18,0.5818529328411962
2018-05-21,0.582879154926542
2018-05-22,0.5819534891590702
2018-05-23,0.5860205269808928
2018-05-24,0.5896273311036105
2018-05-25,0.591305793805686
2018-05-28,0.5905924430538475
2018-05-29,0.5986239766193238
2018-05-30,0.5962147720844322
2018-05-31,0.5947181306112415
2018-06-01,0.5853942307607259
2018-06-04,0.5795213630496009
2018-06-05,0.5791049591512962
2018-06-06,0.5777899435937014
2018-06-07,0.586922436821249
2018-06-08,0.5860174074102099
2018-06-11,0.5832781890205891
2018-06-12,0.5836131812214878
2018-06-13,0.5831306264769194
